benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Micro,Q9516,WBS,AIC,AIC_GAIN,"[14, 26, 44, 64, 73, 81, 89, 106]",1,0,14,215.1605994902993,0.1759147499997198,400,400,20.0,8,0,1456.034866261108
M4,Micro,Q9516,WBS,AIC,AIC_GAIN,"[14, 26, 44, 64, 73, 81, 89, 106]",2,14,26,154.0428571113475,0.1759147499997198,400,400,20.0,8,0,1456.034866261108
M4,Micro,Q9516,WBS,AIC,AIC_GAIN,"[14, 26, 44, 64, 73, 81, 89, 106]",3,26,44,242.9183777080591,0.1759147499997198,400,400,20.0,8,0,1456.034866261108
M4,Micro,Q9516,WBS,AIC,AIC_GAIN,"[14, 26, 44, 64, 73, 81, 89, 106]",4,44,64,283.0175574212835,0.1759147499997198,400,400,20.0,8,0,1456.034866261108
M4,Micro,Q9516,WBS,AIC,AIC_GAIN,"[14, 26, 44, 64, 73, 81, 89, 106]",5,64,73,123.28121561871949,0.1759147499997198,400,400,20.0,8,0,1456.034866261108
M4,Micro,Q9516,WBS,AIC,AIC_GAIN,"[14, 26, 44, 64, 73, 81, 89, 106]",6,73,81,99.46048906596133,0.1759147499997198,400,400,20.0,8,0,1456.034866261108
M4,Micro,Q9516,WBS,AIC,AIC_GAIN,"[14, 26, 44, 64, 73, 81, 89, 106]",7,81,89,124.16998918675858,0.1759147499997198,400,400,20.0,8,0,1456.034866261108
M4,Micro,Q9516,WBS,AIC,AIC_GAIN,"[14, 26, 44, 64, 73, 81, 89, 106]",8,89,106,213.98378065867897,0.1759147499997198,400,400,20.0,8,0,1456.034866261108
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",1,0,13,9994486.278000696,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",2,13,28,2076061.264003139,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",3,28,37,692170.6018518516,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",4,37,45,790611.2601483385,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",5,45,53,2641127.321048531,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",6,53,65,2190804.5558101535,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",7,65,73,1071241.0061897961,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",8,73,82,2257029.1351851854,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",9,82,92,2194236.044368399,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
M4,Micro,Q9516,WBS,QRMSE,QRMSE_GAIN,"[13, 28, 37, 45, 53, 65, 73, 82, 92, 106]",10,92,106,774976.7829212511,0.16499945800023852,400,400,10.0,8,0,24682744.249527343
