benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",1,0,41,427.2761070848731,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",2,41,73,336.156136444171,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",3,73,107,353.4589530641188,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",4,107,115,100.31622738629795,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",5,115,131,154.70254211327034,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",6,131,161,335.6222497186301,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",7,161,170,74.00335130444998,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",8,170,210,448.05503888431264,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",9,210,228,180.7135816366263,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",10,228,243,161.67816818491,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",11,243,328,899.2567622746238,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",12,328,374,473.87604747315106,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",13,374,445,780.7388980544239,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",14,445,493,492.4474419850605,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",15,493,557,662.3600746839776,2.628813125000306,400,400,20.0,8,0,7513.111063742787
M4,Micro,Q10414,WBS,AIC,AIC_GAIN,"[41, 73, 107, 115, 131, 161, 170, 210, 228, 243, 328, 374, 445, 493, 557, 569, 615, 645, 675, 684, 706, 737]",16,557,569,103.2703571593211,2.628813125000306,400,400,20.0,8,0,7513.111063742787
