benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Micro,Q9597,WBS,AIC,AIC_GAIN,"[25, 41, 59, 77, 88, 106]",1,0,25,253.82851111911364,0.1570547909977904,400,400,20.0,8,0,1107.719626647552
M4,Micro,Q9597,WBS,AIC,AIC_GAIN,"[25, 41, 59, 77, 88, 106]",2,25,41,141.81844722683115,0.1570547909977904,400,400,20.0,8,0,1107.719626647552
M4,Micro,Q9597,WBS,AIC,AIC_GAIN,"[25, 41, 59, 77, 88, 106]",3,41,59,183.38087531329487,0.1570547909977904,400,400,20.0,8,0,1107.719626647552
M4,Micro,Q9597,WBS,AIC,AIC_GAIN,"[25, 41, 59, 77, 88, 106]",4,59,77,179.83486665513146,0.1570547909977904,400,400,20.0,8,0,1107.719626647552
M4,Micro,Q9597,WBS,AIC,AIC_GAIN,"[25, 41, 59, 77, 88, 106]",5,77,88,135.9970885060711,0.1570547909977904,400,400,20.0,8,0,1107.719626647552
M4,Micro,Q9597,WBS,AIC,AIC_GAIN,"[25, 41, 59, 77, 88, 106]",6,88,106,212.8598378271098,0.1570547909977904,400,400,20.0,8,0,1107.719626647552
M4,Micro,Q9597,WBS,QRMSE,QRMSE_GAIN,"[25, 36, 77, 91, 106]",1,0,25,330.72564962751,0.13701495900022564,400,400,10.0,8,0,2278.5320573955514
M4,Micro,Q9597,WBS,QRMSE,QRMSE_GAIN,"[25, 36, 77, 91, 106]",2,25,36,116.07131245404766,0.13701495900022564,400,400,10.0,8,0,2278.5320573955514
M4,Micro,Q9597,WBS,QRMSE,QRMSE_GAIN,"[25, 36, 77, 91, 106]",3,36,77,413.350777615216,0.13701495900022564,400,400,10.0,8,0,2278.5320573955514
M4,Micro,Q9597,WBS,QRMSE,QRMSE_GAIN,"[25, 36, 77, 91, 106]",4,77,91,748.9219175122312,0.13701495900022564,400,400,10.0,8,0,2278.5320573955514
M4,Micro,Q9597,WBS,QRMSE,QRMSE_GAIN,"[25, 36, 77, 91, 106]",5,91,106,669.4624001865463,0.13701495900022564,400,400,10.0,8,0,2278.5320573955514
