benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Macro,Q3770,WBS,AIC,AIC_GAIN,"[16, 26, 49, 66, 81, 109, 126]",1,0,16,193.5958244781909,0.25385875000210945,400,400,20.0,8,0,1686.2915469219286
M4,Macro,Q3770,WBS,AIC,AIC_GAIN,"[16, 26, 49, 66, 81, 109, 126]",2,16,26,104.29719642679039,0.25385875000210945,400,400,20.0,8,0,1686.2915469219286
M4,Macro,Q3770,WBS,AIC,AIC_GAIN,"[16, 26, 49, 66, 81, 109, 126]",3,26,49,315.09472726303034,0.25385875000210945,400,400,20.0,8,0,1686.2915469219286
M4,Macro,Q3770,WBS,AIC,AIC_GAIN,"[16, 26, 49, 66, 81, 109, 126]",4,49,66,200.7681046014145,0.25385875000210945,400,400,20.0,8,0,1686.2915469219286
M4,Macro,Q3770,WBS,AIC,AIC_GAIN,"[16, 26, 49, 66, 81, 109, 126]",5,66,81,210.82151535633517,0.25385875000210945,400,400,20.0,8,0,1686.2915469219286
M4,Macro,Q3770,WBS,AIC,AIC_GAIN,"[16, 26, 49, 66, 81, 109, 126]",6,81,109,396.02928172935697,0.25385875000210945,400,400,20.0,8,0,1686.2915469219286
M4,Macro,Q3770,WBS,AIC,AIC_GAIN,"[16, 26, 49, 66, 81, 109, 126]",7,109,126,265.6848970668104,0.25385875000210945,400,400,20.0,8,0,1686.2915469219286
M4,Macro,Q3770,WBS,QRMSE,QRMSE_GAIN,"[16, 24, 46, 64, 81, 112, 126]",1,0,16,748.4592016072675,0.23252700000011828,400,400,10.0,8,0,11234.487488587067
M4,Macro,Q3770,WBS,QRMSE,QRMSE_GAIN,"[16, 24, 46, 64, 81, 112, 126]",2,16,24,260.23510557638883,0.23252700000011828,400,400,10.0,8,0,11234.487488587067
M4,Macro,Q3770,WBS,QRMSE,QRMSE_GAIN,"[16, 24, 46, 64, 81, 112, 126]",3,24,46,1649.0358268953792,0.23252700000011828,400,400,10.0,8,0,11234.487488587067
M4,Macro,Q3770,WBS,QRMSE,QRMSE_GAIN,"[16, 24, 46, 64, 81, 112, 126]",4,46,64,697.0153797915888,0.23252700000011828,400,400,10.0,8,0,11234.487488587067
M4,Macro,Q3770,WBS,QRMSE,QRMSE_GAIN,"[16, 24, 46, 64, 81, 112, 126]",5,64,81,1883.5391096874068,0.23252700000011828,400,400,10.0,8,0,11234.487488587067
M4,Macro,Q3770,WBS,QRMSE,QRMSE_GAIN,"[16, 24, 46, 64, 81, 112, 126]",6,81,112,2714.0816417004526,0.23252700000011828,400,400,10.0,8,0,11234.487488587067
M4,Macro,Q3770,WBS,QRMSE,QRMSE_GAIN,"[16, 24, 46, 64, 81, 112, 126]",7,112,126,3282.1212233285823,0.23252700000011828,400,400,10.0,8,0,11234.487488587067
