benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",1,0,12,5.698862771444966,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",2,12,21,-4.7816541313308765,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",3,21,31,6.248197215132943,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",4,31,45,49.50340956139831,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",5,45,53,53.05523554280501,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",6,53,77,90.54055401900663,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",7,77,87,10.239854636505237,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",8,87,100,40.123681282625206,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",9,100,109,29.75898249368867,3.320830874999956,400,400,20.0,8,0,4958.117500917035
M4,Macro,Q5109,WBS,AIC,AIC_GAIN,"[12, 21, 31, 45, 53, 77, 87, 100, 109, 126, 135, 147, 155, 172, 182, 197, 205, 215, 224, 236, 250, 259, 267, 276, 299, 308, 319, 330, 338, 346, 358, 369, 382, 398, 408, 422, 432, 456, 482, 492, 501, 524, 532, 542, 554, 569, 582, 590, 602, 618, 635, 648, 656, 671, 689, 698, 708, 719, 734, 742, 753, 766, 775, 796, 816, 825, 836, 852, 866]",10,109,126,83.81648271084124,3.320830874999956,400,400,20.0,8,0,4958.117500917035
