benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",1,0,8,89.33312117875279,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",2,8,17,98.2073844098159,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",3,17,28,139.08804997710357,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",4,28,38,117.11344740742663,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",5,38,54,149.34133956408004,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",6,54,62,91.3392656095741,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",7,62,75,145.54223465599134,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",8,75,84,117.36283705991744,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",9,84,102,205.5773628401359,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",10,102,110,89.7185766812297,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",11,110,123,153.1623750336514,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",12,123,150,330.68413221739223,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,AIC,AIC_GAIN,"[8, 17, 28, 38, 54, 62, 75, 84, 102, 110, 123, 150, 164]",13,150,164,177.69931902089107,0.3817514160000428,400,400,20.0,8,0,1904.1694456559624
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",1,0,20,801.5367141903399,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",2,20,28,405.6988976334171,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",3,28,53,583.4943963873044,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",4,53,61,351.49239049235257,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",5,61,76,699.1135017753021,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",6,76,84,683.1628459812081,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",7,84,99,487.59529866335,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",8,99,107,243.75960004884828,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",9,107,120,430.33006663687434,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",10,120,128,816.6578751517244,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",11,128,147,655.4428484894644,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",12,147,155,225.26405281323213,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
M4,Macro,Q1988,WBS,QRMSE,QRMSE_GAIN,"[20, 28, 53, 61, 76, 84, 99, 107, 120, 128, 147, 155, 164]",13,155,164,797.2243666250685,0.3310518329999468,400,400,10.0,8,0,7180.772854888487
