benchmark,category,series_id,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,pen
M3,MICRO       ,N1435,AIC,[69],1,0,69,941.6596642530519,941.6596642530519,0.0018224999985250179,1,8,40.0
M3,MICRO       ,N1435,QRMSE,[69],1,0,69,2573.859685313066,2573.859685313066,0.0004359170015959535,1,8,40.0
