benchmark,category,series_id,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,pen
M3,MICRO       ,N1871,AIC,[126],1,0,126,1577.0242400668287,1577.0242400668287,0.006064208999305265,1,8,40.0
M3,MICRO       ,N1871,QRMSE,[126],1,0,126,1721.9801532982003,1721.9801532982003,0.0008495000001857989,1,8,40.0
