,t1,t2,AR1,HW,theta,RF
0,0,36,0.20498270013563372,0.28583660336067435,0.2921833664344788,0.21061366774620024
1,0,37,0.14907170255867538,0.20157871099602762,0.21728654056168104,0.16568365150872158
2,0,38,0.15061200814323372,0.04821553906484793,0.20526002293030612,0.1610566483374824
3,0,39,0.1695053904309572,0.05358723846224351,0.22056387997819102,0.11385953277974915
4,0,40,0.16569086367292551,0.16346816393245897,0.20274661779918846,0.11472974977192625
5,0,41,0.17794389820513626,0.15550608386260675,0.2121209315900864,0.13836787347306495
6,0,42,0.20848883086264317,0.12959905339316832,0.2530854551203731,0.20250959887708048
7,0,43,0.15376939051402988,0.1964121978844571,0.14765308508595806,0.1466223259870829
8,0,44,0.19697225514317562,0.025567440365505262,0.222263444043286,0.15959965390544034
9,0,45,0.21344116679255065,0.1524803909715395,0.24552097193897474,0.16163385861263618
10,0,46,0.1953515810882604,0.057159430577265816,0.21063185905595333,0.16264214122857965
11,0,47,0.1752105754730161,0.03951474630743344,0.17284516820921123,0.15656557823084286
12,0,48,0.15496938645629474,0.1526728692529724,0.13517356442537748,0.1559543366130139
13,0,49,0.12256899635234628,0.09959823250388024,0.07364169760950362,0.15107385308294943
14,0,50,0.12765142375481198,0.06357964312084351,0.07709802085165288,0.154639396768643
15,0,51,0.1310605559893454,0.06660674006227948,0.07880699351698363,0.14047705249272108
16,0,52,0.13512421857666437,0.04639334617178341,0.08255890058404737,0.10127315657370783
17,0,53,0.13585990866582703,0.11791804890685756,0.08419792552445968,0.10007073458419781
18,0,54,0.14787664224102257,0.18851083370407462,0.11050309943152695,0.1068702706948191
19,0,55,0.0930649260569549,0.24128732295158797,0.08973678398336248,0.0842633527380372
20,0,56,0.11598970900992941,0.10948414439416027,0.07369011586617301,0.07843890591436715
21,0,57,0.13695993673402057,0.10580863174828908,0.11504863184537825,0.10081338429099428
22,0,58,0.111613758607576,0.15119107385367733,0.09466557723172415,0.1050547802084336
23,0,59,0.10185165460068624,0.04869989619790538,0.10239713240053493,0.11710592731648505
24,0,60,0.08972298011901632,0.04069344239971976,0.11872404325657553,0.13524011546022519
25,0,61,0.09129081611244863,0.1593218127983452,0.1982869791930573,0.1333901683373643
26,0,62,0.09174498806247738,0.05280073224876797,0.18436064033082825,0.1491981988654832
27,0,63,0.09271227014144338,0.08737687537023482,0.17289438403180907,0.16829749229122798
28,0,64,0.09333495983148622,0.07998274308881156,0.16140367399874037,0.17471458146372074
29,0,65,0.09016464608553061,0.10808673783315477,0.14227041162502777,0.18271209654415402
30,0,66,0.07827580925750828,0.07791870481665214,0.09352003584577039,0.19531392317073223
31,0,67,0.12119629354671832,0.03187978845982911,0.1767044170777265,0.19431104680065672
32,0,68,0.07301524422013521,0.05317334821907112,0.0734661660911906,0.06418264891174648
33,0,69,0.07026685413685389,0.07072667801207258,0.06907716918474707,0.07498693451700102
34,0,70,0.0837052468039813,0.07461688701864447,0.07101717818151593,0.08958534659047092
35,0,71,0.09541768438995157,0.1743403380004222,0.07888516833127489,0.09889390343967745
36,0,72,0.10377814761623126,0.18039637624690097,0.08214368296932448,0.10345930586764128
37,0,73,0.13249789136704437,0.018095441288567264,0.14835001718831756,0.23499936049474907
38,0,74,0.1304913803489084,0.022171504697532617,0.13803112132147746,0.23492316810413438
39,0,75,0.1279197843739304,0.04811976784415143,0.12782037790034256,0.11954410327374194
40,0,76,0.1194116330435082,0.021874658935394985,0.10802463113623764,0.12040177692586
41,0,77,0.10592137325418481,0.03120070491845676,0.08228629302660943,0.12328398305477899
42,0,78,0.07126333188643218,0.0719583492862902,0.05347804659894049,0.05587843321088644
43,0,79,0.11493428295336253,0.07660608477922877,0.09725033948680556,0.12436394806406834
44,0,80,0.07272383024949902,0.06798976269361727,0.048833841893530586,0.1163536007481455
45,0,81,0.052282803087674766,0.11214248886622666,0.07186181939997241,0.07424989405950451
46,0,82,0.048843033967042225,0.10958518912415702,0.0824511429639576,0.08778811333138371
47,0,83,0.04925462204358107,0.20772819394151423,0.09746798162399158,0.08758639028429308
48,0,84,0.048667948297423616,0.18758767947740268,0.08092391639091154,0.08461568136441128
49,0,85,0.07889501870321881,0.22171735222788924,0.07990846759940821,0.09759114815487567
50,0,86,0.08431607747249674,0.1516393933587668,0.09399799502232985,0.10455388604852807
51,0,87,0.08848352107164183,0.11662078381600537,0.11066545040756774,0.10507996538370704
52,0,88,0.09308287824030476,0.09300510674190932,0.12392411780923894,0.1070402221403443
53,0,89,0.099154259975001,0.06304548885401556,0.1422073080414544,0.08620087643660014
54,0,90,0.11842335365708828,0.052792371425164596,0.19193900692995938,0.13792955412573077
55,0,91,0.0994719351318321,0.06166746780467793,0.11489306278615187,0.10705257705053078
56,0,92,0.12467208599715107,0.09710024021445406,0.18914204328176112,0.1508112009093919
57,0,93,0.13670684824144916,0.10014832616329544,0.20580806874392277,0.15854874766678428
58,0,94,0.12731495004226143,0.0648114680206959,0.1782285626935436,0.17014485795996998
59,0,95,0.1359119675011961,0.0429089491505861,0.1725243353554729,0.183598820270217
60,0,96,0.14283624815557597,0.06510234673662474,0.15944147205080297,0.15096292675139017
61,0,97,0.14121744160912691,0.21243534119680668,0.11594212297931647,0.10730668053173407
62,0,98,0.19944605039858726,0.15600113289383286,0.17144628679549082,0.1368253494747942
63,0,99,0.242059644616655,0.14055397823662535,0.21087891339847473,0.17317092928401376
64,0,100,0.28091491540601304,0.19406967244947923,0.2521760008732671,0.20409033371286378
65,0,101,0.3097036077542364,0.17550638788757852,0.2825081841120107,0.22287725976050463
66,0,102,0.34821150521672056,0.217901981946399,0.35175740551392704,0.3578223612608374
67,0,103,0.33848204838256085,0.28453801863600275,0.29226197296025447,0.26150412863957645
68,0,104,0.3744373196937503,0.2232723379418341,0.36003230080800597,0.3904410448763929
69,0,105,0.3867165948031241,0.10921934259291675,0.3777569391346769,0.4079105610228175
70,0,106,0.3752347247927185,0.10242920394548845,0.3420665375696519,0.30131847183462024
71,0,107,0.32904368015707036,0.24330244547252702,0.23519149143217916,0.2729265653436008
72,0,108,0.31165944204866675,0.15897980768109266,0.18820114136726848,0.28493751940442835
73,0,109,0.2653295614032207,0.15667724566713043,0.09780839130350352,0.2609080765756397
74,0,110,0.24194958948611825,0.3360017049551256,0.08981268903748311,0.11949068084807118
75,0,111,0.24204277840027846,0.32381803966856715,0.10134767060749411,0.10657563271792064
76,0,112,0.2493870274629722,0.24771711134871272,0.10447712435629239,0.11082224387901543
77,0,113,0.2691897086246384,0.12709974564757887,0.10853636316042886,0.11251265521068167
78,0,114,0.29792270511656055,0.09437018288425167,0.14029751554021078,0.12463981142523575
79,0,115,0.26399688162577417,0.09975430577232611,0.10581316168310335,0.13345211006428717
80,0,116,0.3292777185340977,0.1779963097719949,0.1871831620800851,0.14110277498922102
81,0,117,0.33625001539141697,0.03293487598451185,0.20462576856867998,0.154855334460385
82,0,118,0.31441929614257047,0.028201515531779044,0.17373012040841315,0.16351739278129715
83,0,119,0.27976754383614355,0.05548239943570897,0.12758650510405728,0.14295295085589016
84,0,120,0.24073186709969913,0.07549983304234155,0.08232299738825181,0.12624096722730727
85,0,121,0.1572102554572612,0.11425839591264929,0.07850339358133535,0.07968927725681382
86,0,122,0.16211241790218262,0.0910326516153014,0.0813454442594105,0.058424735945076786
87,0,123,0.17293132396131186,0.07172235596406738,0.0766747884390136,0.055859682654062326
88,1,37,0.14409695584402496,0.1718973872751169,0.21228611777049108,0.14849957716471096
89,1,38,0.1477194965159905,0.04028459961454194,0.1997881839790475,0.11457553043623664
90,1,39,0.16600590826582612,0.04809150947711227,0.21470317209586515,0.12110483337807063
91,1,40,0.1642687594350097,0.12769590542948092,0.19667493571986425,0.1299977867845006
92,1,41,0.17603089403781977,0.128133529506463,0.20583243130877302,0.14108410704689478
93,1,42,0.20312252267677566,0.11356022189115297,0.24676412504107623,0.14684279556370078
94,1,43,0.15823773335257527,0.17555081651407786,0.14196564054287344,0.15723358217405212
95,1,44,0.1955622481951255,0.02600720171944569,0.21581626554473304,0.16280004189498928
96,1,45,0.2100161671246397,0.1471348819327071,0.23932642439094834,0.1697203491539696
97,1,46,0.19478846447583473,0.05770746214162352,0.20464465852146152,0.16544988392039023
98,1,47,0.1773558527058398,0.021523406947913423,0.1670544890765137,0.16494417279294393
99,1,48,0.15954149635868667,0.10946151674933158,0.12956601597925346,0.1551648487825166
100,1,49,0.13148281653308921,0.1012522161290962,0.06931436249602801,0.15879865217725256
101,1,50,0.1361329801876918,0.036480346814327554,0.07293605344744786,0.1629396458561333
102,1,51,0.13912575822342188,0.07031181794985077,0.07461871710663906,0.17571058988712493
103,1,52,0.14256523081284145,0.04276328237627135,0.07808745562126974,0.18585018151947963
104,1,53,0.14275360435836043,0.09927771680330713,0.07974247307406065,0.1843852717544428
105,1,54,0.15250702329709837,0.16864405999733184,0.10602602695289208,0.18932279260018708
106,1,55,0.10106888470615069,0.22659680389917772,0.09293818649798981,0.1566057699277306
107,1,56,0.12196214941803102,0.11299756037761369,0.07145965425863413,0.16720902077046496
108,1,57,0.13975647784289982,0.10167337066234035,0.11251210354948882,0.17307479514745697
