,t1,t2,AR1,HW,theta,RF
0,0,24,526.4009227250176,359.5428471340448,733.6245047364704,233.12661699361945
1,0,25,412.47960050774356,122.73504580106601,627.7418624598256,254.93023980513806
2,0,26,556.2974766587205,263.3786808068073,770.4430529973539,322.80532355558074
3,0,27,351.14684455706697,139.54956937932926,537.4301440410395,285.07003960205594
4,0,28,217.6620296850485,375.22908180174375,363.3520653709342,168.17716435581536
5,0,29,217.92658223707295,394.89197519291855,353.119763663201,113.64268233359962
6,0,30,262.5918187599383,174.92501682014537,401.1198599631685,152.73391488514866
7,0,31,142.36284122586562,272.1478718567085,229.9363909642934,107.4023472628019
8,0,32,118.75820077199229,341.27667368112856,176.61673599357482,89.6906912309312
9,0,33,255.49708136384555,147.7892866545969,380.20771006087176,94.7223966681123
10,0,34,166.35424319213863,97.48602343349096,234.1974957456533,122.09366756947811
11,0,35,210.5462424808442,160.24828057965036,299.9566649330946,115.25410710767189
12,0,36,294.79675504741965,289.530016055939,382.60375383561774,182.6060358751601
13,0,37,201.41919809697097,148.7896218435166,229.7869424794462,172.5169809526646
14,0,38,280.50999234026773,217.1784213046088,354.30405277445084,172.2286579207094
15,0,39,159.78223939589762,171.2374685121831,173.285677487751,140.97155086365234
16,0,40,157.26927852650542,283.82654050900055,163.3033355874611,141.42222985834354
17,0,41,218.5438527762415,147.0886120404736,260.75221300029597,147.06620281972258
18,0,42,194.70841215668293,454.5425371116134,229.07387836484799,110.35180208059843
19,0,43,244.16362818930995,131.13594724566593,322.8270088011806,150.44815758496816
20,0,44,248.5779102147792,343.36843336613003,313.93900965574625,140.28488860170287
21,0,45,259.98738295997,364.89451388358395,300.4326304396439,210.03017191271843
22,0,46,175.6402520088089,113.31773898744775,165.08778359025254,188.67947213267405
23,0,47,183.60909470438912,99.25494655734117,181.96523409200068,179.83446230764062
24,0,48,197.86771246991324,99.90130762235806,194.51043133087265,204.33212364859077
25,0,49,202.5362012413686,380.2613207490157,208.70347301901927,251.63174550786428
26,0,50,228.1227486475778,398.6428421205754,231.54536020809465,278.9782682349779
27,0,51,306.1652495714755,627.4325067212635,385.0888875631696,326.9359033478206
28,0,52,309.6386713583112,496.49169651589835,319.16776202276316,375.8070117986073
29,0,53,356.1353337814043,363.5084174705575,351.3814958251373,460.9479267296384
30,0,54,512.0551980255689,572.3757132724672,572.4755563472098,542.0936253156219
31,0,55,228.5820181503765,224.16472352479727,114.54904811030362,395.01118102733005
32,0,56,310.47167219369106,331.99690993272884,187.82534988150786,258.61012366896114
33,0,57,345.64185961340655,228.6231361255352,227.3359084767166,320.3432809041387
34,0,58,294.1761945841028,307.54700895069755,117.01340147308869,368.3310015387051
35,0,59,343.66195460113056,244.06035672513556,156.01456326796915,437.50418818487617
36,0,60,400.4326635270202,78.33401227571737,221.9133503559162,480.77308634374845
37,0,61,377.79000644780984,117.76871984695335,159.60744895678624,526.9617776822001
38,0,62,470.4076832889415,156.80749539673016,269.6703678105561,412.1697584887689
39,0,63,482.72389480387744,243.9238977660499,270.38688443550785,434.4415393890868
40,0,64,402.4623161578524,73.12360854316148,133.1386736780968,336.83835400540784
41,0,65,387.44724610596467,153.32600276457546,128.30359955949498,235.39532796961265
42,0,66,399.85123408796375,146.33884971735355,173.46410978993464,214.35631436689704
