,t1,t2,AR1,HW,theta,RF
0,0,42,0.15862215725795792,0.02133243088256638,0.07903286213925043,0.11434314526219043
1,0,43,0.1542022541868417,0.035701435444569996,0.09261014964769648,0.1050201645624437
2,0,44,0.145207816251265,0.0436577012582015,0.08811674449864078,0.08274997434145077
3,0,45,0.14155462554148,0.04748793617346517,0.08978093138470362,0.07600872647993452
4,0,46,0.1400878086718551,0.04893665643245763,0.09417760690927364,0.07188958681899407
5,0,47,0.14174207848571438,0.04792901943221924,0.09864018999812549,0.07217325647444925
6,0,48,0.1494740519868092,0.0372968375164865,0.08976276513604797,0.07492459241645448
7,0,49,0.1765769419625313,0.03228526771878121,0.17199029388391607,0.05955098174041949
8,0,50,0.16148526246924008,0.034416652907231254,0.1037182398094893,0.06567727410015234
9,0,51,0.15426675913395457,0.04778808044782549,0.08612466436686052,0.06183737846617442
10,0,52,0.15201186436685513,0.050616446780271364,0.07681396742681529,0.06035979296604657
11,0,53,0.14607231539336807,0.05380124431633764,0.07028226755946441,0.04533654931485302
12,0,54,0.14968229470243857,0.05702413593636735,0.07041834400421661,0.05142942242736375
13,0,55,0.1441011636836349,0.07894709525310659,0.09871853435187501,0.06254311698753637
14,0,56,0.1354914652538326,0.07988910568115515,0.10398609354576978,0.05816832573861907
15,0,57,0.13748952542642737,0.07159024021412076,0.10470318923753903,0.058003051600857156
16,0,58,0.13501672664608172,0.07350180559296836,0.11466475601703563,0.05968729471582289
17,0,59,0.13984209390150026,0.07400299899333432,0.11817361653807101,0.06085397678558285
18,0,60,0.14898659301836742,0.05604064771148207,0.10338640528156316,0.058390176896703914
19,0,61,0.1846479221629148,0.047329835437958885,0.06951116412555175,0.0395781059553942
20,0,62,0.1606248226307476,0.029538086426305905,0.03587201158458492,0.040461173841591556
21,0,63,0.1544169223194526,0.045838312046852285,0.036403440929782226,0.043117853270758906
22,0,64,0.15511460070410085,0.049809508524983614,0.03352515053497347,0.04488009017324661
23,0,65,0.15396065146440704,0.056118319460155365,0.03811129103711781,0.04349312993998504
24,0,66,0.15741524639605847,0.055962975881392533,0.03543488951801587,0.04741329656112321
25,0,67,0.15630028419042793,0.04847501980027307,0.030294546719099497,0.05274535685823188
