,t1,t2,AR1,HW,theta,RF
0,0,30,83.21120675676438,80.40641168134381,29.956384019088503,148.33228217008474
1,0,31,68.16471995683573,90.05978165407736,27.406718275475665,140.71199753409994
2,0,32,62.018377506647916,96.5121481728783,23.849845375864376,138.04507673787333
3,0,33,56.36339052589367,102.85459630303927,20.69888345598399,130.80257970664843
4,0,34,53.582854364090515,87.38697452725354,17.088503165427305,127.93324926401809
5,0,35,62.046126505997975,90.15973129772374,9.356564953011265,119.24382522119018
6,0,36,43.744500894369764,87.11338509370545,12.82568848062483,116.51872181822166
7,0,37,49.95358661387081,88.6304454112752,7.0771359590665295,112.45455537255415
8,0,38,27.98846652427156,17.12169061152197,14.327021362517176,113.43400011027464
9,0,39,48.55834179943793,29.81426989709515,6.470437356759739,104.6335256863231
10,0,40,40.000101448318766,30.399557392437437,6.64540210323924,101.81714044303905
11,0,41,43.48210063631187,35.53977288217659,9.311463733762137,96.82247549165761
12,0,42,35.32251819316793,30.03099474552482,11.63539472427679,91.20626531501101
13,0,43,17.895755241228958,9.957794788877798,14.189367129938049,96.15535976834916
14,0,44,34.76295510247502,14.928442735748584,12.895137969360984,87.26996961904112
15,0,45,25.637576661006605,14.654631809105416,10.55153051929091,88.40998844551392
16,0,46,28.754222864719253,21.089117286893856,12.077888092453625,88.27641663913938
17,0,47,29.774144950408214,28.74861851987062,13.639811339426773,80.9656668885047
18,0,48,28.129726472104174,32.382237029271515,14.053649480808064,81.05254509488874
19,0,49,25.133459007536135,31.125040797357368,13.77406271323481,78.61875064461384
20,0,50,11.869295809178414,13.351376308903898,10.108839808640647,87.11861777676798
21,0,51,13.208923860991714,21.67235181521674,15.017990910982762,94.64492915134242
22,0,52,16.91517933333004,28.88007830953572,18.752897652629287,98.03414290931651
23,0,53,26.019761238786888,39.243751439900976,27.069027207459754,107.00484998267002
24,0,54,53.57555190059968,79.07345971377828,48.848532977042616,122.86369920740083
25,0,55,46.157787759294436,72.89032112164888,44.31697564777144,126.53047538515155
26,0,56,42.05220262050921,46.80739580062524,42.74667743086645,125.10795170417809
27,0,57,48.36182802259029,29.255942370720224,48.653375274771065,127.60086361704919
28,0,58,57.397783825571885,26.189322702399966,57.06879565601412,136.02592225440338
29,0,59,63.75778232722994,28.428717927844012,63.47630734246134,141.49904728307607
30,0,60,68.24539806858427,30.602980880790398,68.65297091498803,146.81832211371773
31,0,61,72.0779561767268,33.47607627702537,72.76208134181799,147.78132254129312
32,0,62,73.27102240679702,32.27532449646273,75.40771206983688,151.87303477190554
33,0,63,75.38367476100203,29.862135786817053,78.65122382286485,156.39497281837436
34,0,64,66.78515408949454,11.400442331075629,73.90089784985726,155.22691646659817
35,0,65,66.64291594466981,5.850700319527842,75.12347344884684,153.37512383566596
36,0,66,74.1161078047515,8.724176498077998,82.39601927955458,157.47843094311162
37,0,67,72.59149638895593,10.796145251295968,82.96290559120476,156.8241935005587
38,0,68,63.08852643790175,7.082449793084914,77.640218683179,154.2725105600543
39,0,69,73.82458808713046,11.373901499788367,86.4670050083854,157.2421493601225
40,0,70,58.36273665563633,8.13384284920868,76.26628760249424,152.71716220386082
41,0,71,58.31953753063322,10.240270435488371,77.29279796309888,149.91895213630778
42,0,72,50.54431604794249,18.54313495417914,73.00613159701624,147.9561248561327
43,0,73,74.57072700214022,18.535196638614217,91.8298356544832,159.76694924002416
44,0,74,51.11249420645859,6.700609770725053,76.35906937803439,151.50699202892136
45,0,75,52.47819733869078,8.057329838106028,78.48908978159109,151.6825536335777
46,0,76,47.00575213319496,14.378029247903296,75.42960089481778,149.23782438718055
47,0,77,55.24265827229321,9.024446962748394,81.42877013820876,150.7065930510981
48,0,78,33.56347211770871,21.46195056805376,65.6409924335775,142.25210677040596
49,0,79,28.69623310144773,32.871866017850756,61.049332044710695,132.9915088572342
50,0,80,23.48702806659697,39.352797826131855,55.62562944247132,128.86640699712447
51,0,81,34.129837873632226,23.729664720736007,61.92278954569566,128.95286042823255
52,0,82,26.982808215019418,22.434996673612655,53.688552816369054,123.58231305412556
53,0,83,19.45846606672545,26.518029402107167,43.730034693704894,114.2647077360504
54,0,84,19.382422152850847,45.68518561742386,28.509276129180243,101.25765341563296
55,0,85,35.23166117995704,79.33506228776034,10.989607134206768,85.26697716167794
56,0,86,39.8472468697231,95.74833852672045,8.917801240517928,78.0407482145678
57,0,87,41.931237096393126,95.20771305695426,9.787685813589434,75.57480451393747
58,0,88,42.38874618377408,83.2559669574525,10.52862284094539,70.12694366130772
59,0,89,32.21080331223837,49.60573304648951,9.984981222195747,70.89151163872226
60,0,90,31.72127572359153,21.307221396552375,10.047687360174619,71.6997806512543
61,0,91,28.278135109236686,16.78792236129331,12.521815159869186,70.58881332167284
62,0,92,31.61457296226947,23.38005441915045,13.477268092863897,69.21041463294237
63,0,93,30.068094809851363,36.20787110584888,19.53034050356776,69.14923433915484
64,0,94,40.0234442026173,33.25061627193407,26.680306893479045,62.97481104769462
65,0,95,63.08349081704443,38.63178465570269,42.27590279327004,48.03457126600602
66,0,96,73.10659202066209,59.791764550186166,54.129544557617955,39.20973273038175
67,0,97,97.82274595100775,96.81024936463486,76.25816928309298,32.00643896337335
68,0,98,128.64205059391884,148.77088619636717,104.64785045346318,39.785837743235504
69,0,99,144.08985563484117,166.96464103612627,122.05771961723701,56.60203412354366
70,0,100,145.71078709267996,143.92791946202595,128.95426576410676,68.93516974412141
71,0,101,156.78219917747694,133.09368591499847,142.09786267376947,80.71850312898427
72,0,102,170.95859686970397,137.28892032305336,157.3472680035495,91.92916038291162
73,0,103,169.37153142767357,120.24581644602166,159.64336845145078,100.27558712421502
74,0,104,180.14914881340542,125.84542009222092,171.35695134676217,107.87642763943262
75,0,105,165.76370525487016,89.84011811476864,161.69011728239346,111.44683447005926
76,0,106,149.7061374899037,40.96896653370385,149.7757095045762,102.93359359491777
77,0,107,132.51327729718832,41.450975077778196,136.20644884083137,94.23847991114508
78,0,108,120.63420942477137,66.1528783895775,126.74288446536738,90.68537903426795
79,0,109,101.1467652229714,94.76213605812264,109.8892631070519,78.92908576564807
80,0,110,75.60141375636074,135.8546850751642,86.83107618768446,66.09785685516316
81,0,111,62.693716043900565,142.2313733817396,75.00233883571411,56.291225669592
82,0,112,43.1485276748175,150.12360253966744,56.2322329809824,19.370495308895624
83,0,113,43.450261015171556,101.09426274018577,56.35005388970218,18.15181377640493
84,0,114,40.87666302526377,49.594701712717345,53.63560915905522,19.16003334072895
