benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",1,0,12,120.1261929345362,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",2,12,27,150.30409607049214,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",3,27,35,68.6573575962618,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",4,35,45,87.53915143714107,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",5,45,61,143.46194702090028,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",6,61,69,64.77228182575917,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",7,69,80,105.15216824689875,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",8,80,90,113.5375764175416,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",9,90,101,112.1970224959744,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",10,101,114,108.38790745577353,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,AIC,AIC_GAIN,"[12, 27, 35, 45, 61, 69, 80, 90, 101, 114, 126]",11,114,126,122.15659016917743,0.2824994999991759,400,400,20.0,8,0,1196.2922916704563
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",1,0,8,30160.58803466281,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",2,8,21,41017.94654649893,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",3,21,32,68348.0200461895,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",4,32,46,34118.12979339167,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",5,46,55,14790.986098874075,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",6,55,63,24500.468383799936,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",7,63,71,16847.133086329482,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",8,71,80,34421.75910029071,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",9,80,90,180782.546647499,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",10,90,101,62009.35815236879,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",11,101,114,11073.539512869518,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
M4,Demographic,Q11846,WBS,QRMSE,QRMSE_GAIN,"[8, 21, 32, 46, 55, 63, 71, 80, 90, 101, 114, 126]",12,114,126,65436.52311566998,0.2186171249995823,400,400,10.0,8,0,583506.9985184444
