benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Demographic,Q12170,WBS,AIC,AIC_GAIN,"[12, 34, 42, 54, 115]",1,0,12,90.31267642541135,0.15575133399943297,400,400,20.0,8,0,958.2528553272869
M4,Demographic,Q12170,WBS,AIC,AIC_GAIN,"[12, 34, 42, 54, 115]",2,12,34,189.8207664910607,0.15575133399943297,400,400,20.0,8,0,958.2528553272869
M4,Demographic,Q12170,WBS,AIC,AIC_GAIN,"[12, 34, 42, 54, 115]",3,34,42,52.5461108811093,0.15575133399943297,400,400,20.0,8,0,958.2528553272869
M4,Demographic,Q12170,WBS,AIC,AIC_GAIN,"[12, 34, 42, 54, 115]",4,42,54,103.71926938812715,0.15575133399943297,400,400,20.0,8,0,958.2528553272869
M4,Demographic,Q12170,WBS,AIC,AIC_GAIN,"[12, 34, 42, 54, 115]",5,54,115,521.8540321415784,0.15575133399943297,400,400,20.0,8,0,958.2528553272869
M4,Demographic,Q12170,WBS,QRMSE,QRMSE_GAIN,"[12, 20, 34, 48, 70, 85, 101, 115]",1,0,12,4606.28226416412,0.17224775000067893,400,400,10.0,8,0,111300.20678642631
M4,Demographic,Q12170,WBS,QRMSE,QRMSE_GAIN,"[12, 20, 34, 48, 70, 85, 101, 115]",2,12,20,6721.812092554991,0.17224775000067893,400,400,10.0,8,0,111300.20678642631
M4,Demographic,Q12170,WBS,QRMSE,QRMSE_GAIN,"[12, 20, 34, 48, 70, 85, 101, 115]",3,20,34,14585.713504850704,0.17224775000067893,400,400,10.0,8,0,111300.20678642631
M4,Demographic,Q12170,WBS,QRMSE,QRMSE_GAIN,"[12, 20, 34, 48, 70, 85, 101, 115]",4,34,48,16816.050993795336,0.17224775000067893,400,400,10.0,8,0,111300.20678642631
M4,Demographic,Q12170,WBS,QRMSE,QRMSE_GAIN,"[12, 20, 34, 48, 70, 85, 101, 115]",5,48,70,18213.526599980956,0.17224775000067893,400,400,10.0,8,0,111300.20678642631
M4,Demographic,Q12170,WBS,QRMSE,QRMSE_GAIN,"[12, 20, 34, 48, 70, 85, 101, 115]",6,70,85,10312.274767536546,0.17224775000067893,400,400,10.0,8,0,111300.20678642631
M4,Demographic,Q12170,WBS,QRMSE,QRMSE_GAIN,"[12, 20, 34, 48, 70, 85, 101, 115]",7,85,101,20058.76745848899,0.17224775000067893,400,400,10.0,8,0,111300.20678642631
M4,Demographic,Q12170,WBS,QRMSE,QRMSE_GAIN,"[12, 20, 34, 48, 70, 85, 101, 115]",8,101,115,19985.77910505467,0.17224775000067893,400,400,10.0,8,0,111300.20678642631
