benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",1,0,20,208.66888154376292,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",2,20,52,349.35267889358363,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",3,52,60,98.74595703353482,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",4,60,75,172.14979335410288,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",5,75,91,176.80633617754782,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",6,91,99,89.07886554907806,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",7,99,107,81.06478852956758,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",8,107,117,120.94892297240393,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",9,117,126,104.22268017353505,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,AIC,"[20, 52, 60, 75, 91, 99, 107, 117, 126, 134]",10,126,134,98.58687649910466,1499.6257807262214,0.022379499998351093,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",1,0,8,227.04528788071775,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",2,8,16,190.93930303100703,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",3,16,25,480.894790988632,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",4,25,33,407.84870127803424,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",5,33,41,303.2872871731663,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",6,41,49,263.2999163431391,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",7,49,57,348.4907762941234,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",8,57,117,1027.8095374342904,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",9,117,126,453.6077422143007,4324.353197798904,0.026447874999576015,1,8,9
M3,INDUSTRY    ,N2186,DYNP,QRMSE,"[8, 16, 25, 33, 41, 49, 57, 117, 126, 134]",10,126,134,621.1298551614933,4324.353197798904,0.026447874999576015,1,8,9
