benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",1,0,10,114.97087655004637,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",2,10,19,100.73718963528218,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",3,19,27,92.84851881878777,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",4,27,38,120.24337799043568,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",5,38,46,88.86096388084852,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",6,46,54,94.23284940479495,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",7,54,65,135.54534242798175,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",8,65,90,309.07835793711826,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",9,90,98,91.30290111467815,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,AIC,"[10, 19, 27, 38, 46, 54, 65, 90, 98, 133]",10,98,133,422.278234653322,1570.0986124132955,0.020804415999009507,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",1,0,10,456.77462199742166,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",2,10,18,377.368090682212,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",3,18,27,427.12150235942363,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",4,27,38,358.9789410916064,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",5,38,46,338.21122555447397,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",6,46,90,1214.6050416285143,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",7,90,98,393.976674231526,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",8,98,117,815.2514207309199,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",9,117,125,399.81141711485697,5399.298208906612,0.026338958999986062,1,8,9
M3,INDUSTRY    ,N1950,DYNP,QRMSE,"[10, 18, 27, 38, 46, 90, 98, 117, 125, 133]",10,125,133,617.1992735156575,5399.298208906612,0.026338958999986062,1,8,9
