benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",1,0,8,84.88326461136721,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",2,8,64,610.0248529677668,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",3,64,74,98.46291925284876,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",4,74,84,94.28233483048366,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",5,84,96,129.97189213910795,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",6,96,104,81.30354183547026,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",7,104,112,87.40711586387243,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",8,112,124,124.59870710806882,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",9,124,134,104.45946671122621,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,AIC,"[8, 64, 74, 84, 96, 104, 112, 124, 134, 144]",10,134,144,100.89392635539706,1516.2880216756091,0.02883141599886585,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",1,0,64,639.2292460416479,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",2,64,72,176.49273863590366,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",3,72,80,178.07406313401768,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",4,80,88,312.07506142150737,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",5,88,96,207.98634089588387,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",6,96,104,210.88896234217574,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",7,104,118,392.73872532308206,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",8,118,126,232.01732532664852,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",9,126,134,229.1114835650613,2804.5704666036395,0.03384225000263541,1,8,9
M3,INDUSTRY    ,N2072,DYNP,QRMSE,"[64, 72, 80, 88, 96, 104, 118, 126, 134, 144]",10,134,144,225.95651991771126,2804.5704666036395,0.03384225000263541,1,8,9
