benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",1,0,20,261.861382708079,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",2,20,30,93.68847681993773,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",3,30,57,357.0622176453036,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",4,57,66,86.85548500509131,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",5,66,77,143.5487676309932,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",6,77,92,204.69882316782255,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",7,92,104,154.0824659242675,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",8,104,114,92.64001437368114,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",9,114,128,194.9220008981678,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",10,128,136,82.77483368724526,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,AIC,AIC_GAIN,"[20, 30, 57, 66, 77, 92, 104, 114, 128, 136, 144]",11,136,144,109.22496484762031,0.24276962500152877,400,400,20.0,8,0,1781.3594327082099
M3,MACRO       ,N2478,WBS,QRMSE,QRMSE_GAIN,"[92, 104, 114, 128, 144]",1,0,92,2179.8258092788246,0.20670137500201236,400,400,10.0,8,0,6287.910873315416
M3,MACRO       ,N2478,WBS,QRMSE,QRMSE_GAIN,"[92, 104, 114, 128, 144]",2,92,104,967.4490312375343,0.20670137500201236,400,400,10.0,8,0,6287.910873315416
M3,MACRO       ,N2478,WBS,QRMSE,QRMSE_GAIN,"[92, 104, 114, 128, 144]",3,104,114,149.5524237550468,0.20670137500201236,400,400,10.0,8,0,6287.910873315416
M3,MACRO       ,N2478,WBS,QRMSE,QRMSE_GAIN,"[92, 104, 114, 128, 144]",4,114,128,1769.420235991179,0.20670137500201236,400,400,10.0,8,0,6287.910873315416
M3,MACRO       ,N2478,WBS,QRMSE,QRMSE_GAIN,"[92, 104, 114, 128, 144]",5,128,144,1221.6633730528322,0.20670137500201236,400,400,10.0,8,0,6287.910873315416
