,0,1,2,3,4,5
45,0,53,948.9195617111368,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262AC0E90>,"(0, 0, 0, 0)","ar.L1    -8.820468e-01
ar.L2    -4.649071e-01
sigma2    4.497770e+06
dtype: float64"
46,0,54,966.0354729789412,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225EA42950>,"(0, 0, 0, 0)","ar.L1    -8.813973e-01
ar.L2    -4.648984e-01
sigma2    4.409763e+06
dtype: float64"
47,0,55,983.7924544150533,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C7FD90>,"(0, 0, 0, 0)","ar.L1    -8.792284e-01
ar.L2    -4.803850e-01
sigma2    4.377318e+06
dtype: float64"
48,0,56,1001.017276334757,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262AE4D90>,"(0, 0, 0, 0)","ar.L1    -8.719093e-01
ar.L2    -4.711716e-01
sigma2    4.306863e+06
dtype: float64"
49,0,57,1018.0911283562766,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262BCA4D0>,"(0, 0, 0, 0)","ar.L1    -8.720412e-01
ar.L2    -4.713400e-01
sigma2    4.227107e+06
dtype: float64"
50,0,58,1035.153765361057,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262D58FD0>,"(0, 0, 0, 0)","ar.L1    -8.721672e-01
ar.L2    -4.720898e-01
sigma2    4.150692e+06
dtype: float64"
51,0,59,1052.964588287719,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262CA1010>,"(0, 0, 0, 0)","ar.L1    -8.682232e-01
ar.L2    -4.662908e-01
sigma2    4.132341e+06
dtype: float64"
52,0,60,1070.0529003726097,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225E99CDD0>,"(0, 0, 0, 0)","ar.L1    -8.702639e-01
ar.L2    -4.676821e-01
sigma2    4.063338e+06
dtype: float64"
53,0,61,1027.2439478606864,"(0, 1, 2)","(0, 0, 0, 0)","{'ma1': -1.204798979245211, 'ma2': 0.451325836486137}"
54,0,62,1044.5721347917631,"(0, 1, 2)","(0, 0, 0, 0)","{'ma1': -1.178027414554279, 'ma2': 0.4143535622285932}"
55,0,63,1061.4742704817445,"(0, 1, 2)","(0, 0, 0, 0)","{'ma1': -1.179979423803606, 'ma2': 0.4162117624314766}"
56,0,64,1078.8982103279654,"(0, 1, 2)","(0, 0, 0, 0)","{'ma1': -1.1798745109143245, 'ma2': 0.42671578765680573}"
57,0,65,1095.7709203682869,"(0, 1, 2)","(0, 0, 0, 0)","{'ma1': -1.179765550423591, 'ma2': 0.4274450074962621}"
58,0,66,1113.9595369775427,"(0, 1, 2)","(0, 0, 0, 0)","{'ma1': -1.172532534489233, 'ma2': 0.4011433819589663}"
59,0,67,1131.0575884664443,"(0, 1, 2)","(0, 0, 0, 0)","{'ma1': -1.1610615480934028, 'ma2': 0.3833921768588699}"
60,0,68,1148.1044845591962,"(0, 1, 2)","(0, 0, 0, 0)","{'ma1': -1.1540294217750384, 'ma2': 0.3757380775689071}"
61,1,9,136.103558627815,"(1, 0, 0)","(0, 0, 0, 0)",
62,1,10,152.53302797361326,"(1, 0, 0)","(0, 0, 0, 0)",
63,1,11,176.1744875045783,"(1, 0, 0)","(0, 0, 0, 0)",
64,1,12,192.6136143245551,"(1, 0, 0)","(0, 0, 0, 0)",
65,1,13,211.7661128278663,"(1, 0, 0)","(0, 0, 0, 0)",
