Date,Close
5/9/2023,39
5/10/2023,38.959999
5/11/2023,38.93
5/12/2023,38.720001
5/15/2023,38.970001
5/16/2023,38.68
5/17/2023,38.849998
5/18/2023,38.75
5/19/2023,39.060001
5/22/2023,39.02
5/23/2023,38.169998
5/24/2023,37.650002
5/25/2023,37.580002
5/26/2023,37.959999
5/30/2023,37.549999
5/31/2023,37
6/1/2023,37.34
6/2/2023,37.799999
6/5/2023,37.369999
6/6/2023,37.560001
6/7/2023,36.560001
6/8/2023,37.049999
6/9/2023,36.869999
6/12/2023,37.200001
6/13/2023,37.450001
6/14/2023,37.619999
6/15/2023,38.009998
6/16/2023,38.290001
6/20/2023,37.849998
6/21/2023,37.82
6/22/2023,37.560001
6/23/2023,37.080002
6/26/2023,37.220001
6/27/2023,37.82
6/28/2023,37.939999
6/29/2023,37.959999
6/30/2023,38.529999
7/3/2023,38.41
7/5/2023,37.779999
7/6/2023,36.84
7/7/2023,37.18
7/10/2023,37.509998
7/11/2023,38.009998
7/12/2023,39.009998
7/13/2023,39.57
7/14/2023,39.419998
7/17/2023,39.200001
7/18/2023,39.27
7/19/2023,39.200001
7/20/2023,39.189999
7/21/2023,39.43
7/24/2023,39.189999
7/25/2023,38.779999
7/26/2023,38.73
7/27/2023,38.75
7/28/2023,39.189999
7/31/2023,39.150002
8/1/2023,38.66
8/2/2023,37.93
8/3/2023,37.790001
8/4/2023,38.07
8/7/2023,38.34
8/8/2023,38.040001
8/9/2023,38.23
8/10/2023,38.630001
8/11/2023,38.23
8/14/2023,38.150002
8/15/2023,37.580002
8/16/2023,37.369999
8/17/2023,37
8/18/2023,37.040001
8/21/2023,37.360001
8/22/2023,37.220001
8/23/2023,37.43
8/24/2023,36.91
8/25/2023,37.240002
8/28/2023,37.700001
8/29/2023,38.18
8/30/2023,38.220001
8/31/2023,37.66
9/1/2023,37.43
9/5/2023,36.860001
9/6/2023,36.610001
9/7/2023,36.540001
9/8/2023,36.75
9/11/2023,37.16
9/12/2023,36.84
9/13/2023,36.59
9/14/2023,36.970001
9/15/2023,37.150002
9/18/2023,36.77
9/19/2023,36.869999
9/20/2023,36.779999
9/21/2023,36.150002
9/22/2023,36.029999
9/25/2023,35.73
9/26/2023,35.279999
9/27/2023,35.119999
9/28/2023,35.52
9/29/2023,35.59
10/2/2023,34.900002
10/3/2023,34.630001
10/4/2023,34.84
10/5/2023,34.990002
10/6/2023,35.450001
10/9/2023,35.220001
10/10/2023,35.599998
10/11/2023,35.75
10/12/2023,35.18
10/13/2023,34.709999
10/16/2023,35.060001
10/17/2023,35.099998
10/18/2023,34.490002
10/19/2023,34.34
10/20/2023,34.060001
10/23/2023,34.32
10/24/2023,34.529999
10/25/2023,34.32
10/26/2023,34.209999
10/27/2023,33.759998
10/30/2023,34.32
10/31/2023,34.450001
11/1/2023,34.700001
11/2/2023,35.52
11/3/2023,35.650002
11/6/2023,35.439999
11/7/2023,35.23
11/8/2023,35.509998
11/9/2023,35.59
11/10/2023,35.75
11/13/2023,35.759998
11/14/2023,36.91
11/15/2023,36.880001
11/16/2023,36.84
11/17/2023,37.310001
11/20/2023,37.459999
11/21/2023,37.279999
11/22/2023,37.369999
11/24/2023,37.709999
11/27/2023,37.599998
11/28/2023,37.59
11/29/2023,37.630001
11/30/2023,37.57
12/1/2023,37.75
12/4/2023,37.549999
12/5/2023,37.599998
12/6/2023,37.639999
12/7/2023,37.860001
12/8/2023,38.310001
12/11/2023,38.369999
12/12/2023,38.470001
12/13/2023,38.98
12/14/2023,39.32
12/15/2023,38.959999
12/18/2023,39.02
12/19/2023,39.349998
12/20/2023,38.619999
12/21/2023,39.18
12/22/2023,39.130001
12/26/2023,39.369999
12/27/2023,39.509998
12/28/2023,39.130001
12/29/2023,39.18
1/2/2024,38.610001
1/3/2024,38.02
1/4/2024,38.220001
1/5/2024,38.080002
1/8/2024,38.52
1/9/2024,38.09
1/10/2024,38.299999
1/11/2024,38.299999
1/12/2024,38.400002
1/16/2024,37.68
1/17/2024,37.41
1/18/2024,37.91
1/19/2024,37.919998
1/22/2024,37.900002
1/23/2024,37.759998
1/24/2024,38.080002
1/25/2024,38.41
1/26/2024,39.009998
1/29/2024,39.110001
1/30/2024,39.189999
1/31/2024,38.77
2/1/2024,38.959999
2/2/2024,38.599998
2/5/2024,38.400002
2/6/2024,38.669998
2/7/2024,38.59
2/8/2024,38.66
2/9/2024,38.849998
2/12/2024,38.810001
2/13/2024,38.130001
2/14/2024,38.709999
2/15/2024,39.189999
2/16/2024,39.09
2/20/2024,39.48
2/21/2024,39.709999
2/22/2024,40.18
2/23/2024,40.34
2/26/2024,40.25
2/27/2024,40.419998
2/28/2024,40.290001
2/29/2024,40.209999
3/1/2024,40.240002
3/4/2024,40.369999
3/5/2024,40.189999
3/6/2024,40.509998
3/7/2024,41.049999
3/8/2024,40.900002
3/11/2024,41.02
