Date,Close
10/20/2023,0.94391
10/23/2023,0.94588
10/24/2023,0.95042
10/25/2023,0.94617
10/26/2023,0.94745
10/27/2023,0.94952
10/30/2023,0.95311
10/31/2023,0.95751
11/1/2023,0.96244
11/2/2023,0.95866
11/3/2023,0.96188
11/6/2023,0.9649
11/7/2023,0.96382
11/8/2023,0.9626
11/9/2023,0.96292
11/10/2023,0.96344
11/13/2023,0.96417
11/14/2023,0.96446
11/15/2023,0.96716
11/16/2023,0.96287
11/17/2023,0.96424
11/20/2023,0.96625
11/21/2023,0.96795
11/22/2023,0.9644
11/23/2023,0.96254
11/24/2023,0.96446
11/27/2023,0.96517
11/28/2023,0.96438
11/29/2023,0.9651
11/30/2023,0.95835
12/1/2023,0.95271
12/4/2023,0.94489
12/5/2023,0.9454
12/6/2023,0.94442
12/7/2023,0.94162
12/8/2023,0.94466
12/11/2023,0.94692
12/12/2023,0.9454
12/13/2023,0.94497
12/14/2023,0.94785
12/15/2023,0.95326
12/18/2023,0.94857
12/19/2023,0.94718
12/20/2023,0.9451
12/21/2023,0.94402
12/22/2023,0.94239
12/25/2023,0.94222
12/26/2023,0.94317
12/27/2023,0.94269
12/28/2023,0.9358
12/29/2023,0.93346
1/1/2024,0.92837
1/2/2024,0.92917
1/3/2024,0.93025
1/4/2024,0.9277
1/5/2024,0.9306
1/8/2024,0.93083
1/9/2024,0.9287
1/10/2024,0.93185
1/11/2024,0.93338
1/12/2024,0.9345
1/15/2024,0.93396
1/16/2024,0.93691
1/17/2024,0.93718
1/18/2024,0.9408
1/19/2024,0.94435
1/22/2024,0.94592
1/23/2024,0.94539
1/24/2024,0.9442
1/25/2024,0.93907
1/26/2024,0.94036
1/29/2024,0.93698
1/30/2024,0.93314
1/31/2024,0.9345
2/1/2024,0.93162
2/2/2024,0.9326
2/5/2024,0.93458
2/6/2024,0.93524
2/7/2024,0.93528
2/8/2024,0.94197
2/9/2024,0.9413
2/12/2024,0.94391
2/13/2024,0.9433
2/14/2024,0.95028
2/15/2024,0.9499
2/16/2024,0.94785
2/19/2024,0.94975
2/20/2024,0.95125
2/21/2024,0.9533
2/22/2024,0.95135
2/23/2024,0.95268
2/26/2024,0.95347
2/27/2024,0.95482
2/28/2024,0.953
2/29/2024,0.95231
3/1/2024,0.95571
3/4/2024,0.95771
3/5/2024,0.9608
3/6/2024,0.95916
3/7/2024,0.96144
3/8/2024,0.9607
3/11/2024,0.96023
3/12/2024,0.959
3/13/2024,0.9587
3/14/2024,0.96208
3/15/2024,0.96234
3/18/2024,0.96156
3/19/2024,0.96503
3/20/2024,0.96522
3/21/2024,0.96858
3/22/2024,0.975
3/25/2024,0.97009
3/26/2024,0.97485
3/27/2024,0.97884
3/28/2024,0.9792
3/29/2024,0.9724
4/1/2024,0.97346
4/2/2024,0.97174
4/3/2024,0.97755
4/4/2024,0.97859
4/5/2024,0.97694
4/8/2024,0.978
4/9/2024,0.98303
4/10/2024,0.98059
4/11/2024,0.98072
4/12/2024,0.97592
4/15/2024,0.97296
4/16/2024,0.96881
4/17/2024,0.96924
4/18/2024,0.97155
4/19/2024,0.97113
4/22/2024,0.97096
4/23/2024,0.9715
4/24/2024,0.97578
4/25/2024,0.97839
4/26/2024,0.97893
4/29/2024,0.9783
4/30/2024,0.976
5/1/2024,0.98078
5/2/2024,0.98217
5/3/2024,0.97617
5/6/2024,0.97459
5/7/2024,0.97623
5/8/2024,0.97677
5/9/2024,0.97692
