Date,Close
10/14/2023,26861.70703
10/15/2023,27159.65234
10/16/2023,28519.4668
10/17/2023,28415.74805
10/18/2023,28328.3418
10/19/2023,28719.80664
10/20/2023,29682.94922
10/21/2023,29918.41211
10/22/2023,29993.89648
10/23/2023,33086.23438
10/24/2023,33901.52734
10/25/2023,34502.82031
10/26/2023,34156.64844
10/27/2023,33909.80078
10/28/2023,34089.57422
10/29/2023,34538.48047
10/30/2023,34502.36328
10/31/2023,34667.78125
11/1/2023,35437.25391
11/2/2023,34938.24219
11/3/2023,34732.32422
11/4/2023,35082.19531
11/5/2023,35049.35547
11/6/2023,35037.37109
11/7/2023,35443.5625
11/8/2023,35655.27734
11/9/2023,36693.125
11/10/2023,37313.96875
11/11/2023,37138.05078
11/12/2023,37054.51953
11/13/2023,36502.35547
11/14/2023,35537.64063
11/15/2023,37880.58203
11/16/2023,36154.76953
11/17/2023,36596.68359
11/18/2023,36585.70313
11/19/2023,37386.54688
11/20/2023,37476.95703
11/21/2023,35813.8125
11/22/2023,37432.33984
11/23/2023,37289.62109
11/24/2023,37720.28125
11/25/2023,37796.79297
11/26/2023,37479.12109
11/27/2023,37254.16797
11/28/2023,37831.08594
11/29/2023,37858.49219
11/30/2023,37712.74609
12/1/2023,38688.75
12/2/2023,39476.33203
12/3/2023,39978.39063
12/4/2023,41980.09766
12/5/2023,44080.64844
12/6/2023,43746.44531
12/7/2023,43292.66406
12/8/2023,44166.60156
12/9/2023,43725.98438
12/10/2023,43779.69922
12/11/2023,41243.83203
12/12/2023,41450.22266
12/13/2023,42890.74219
12/14/2023,43023.97266
12/15/2023,41929.75781
12/16/2023,42240.11719
12/17/2023,41364.66406
12/18/2023,42623.53906
12/19/2023,42270.52734
12/20/2023,43652.25
12/21/2023,43869.15234
12/22/2023,43997.90234
12/23/2023,43739.54297
12/24/2023,43016.11719
12/25/2023,43613.14063
12/26/2023,42520.40234
12/27/2023,43442.85547
12/28/2023,42627.85547
12/29/2023,42099.40234
12/30/2023,42156.90234
12/31/2023,42265.1875
1/1/2024,44167.33203
1/2/2024,44957.96875
1/3/2024,42848.17578
1/4/2024,44179.92188
1/5/2024,44162.69141
1/6/2024,43989.19531
1/7/2024,43943.09766
1/8/2024,46970.50391
1/9/2024,46139.73047
1/10/2024,46627.77734
1/11/2024,46368.58594
1/12/2024,42853.16797
1/13/2024,42842.38281
1/14/2024,41796.26953
1/15/2024,42511.96875
1/16/2024,43154.94531
1/17/2024,42742.65234
1/18/2024,41262.05859
1/19/2024,41618.40625
1/20/2024,41665.58594
1/21/2024,41545.78516
1/22/2024,39507.36719
1/23/2024,39845.55078
1/24/2024,40077.07422
1/25/2024,39933.80859
1/26/2024,41816.87109
1/27/2024,42120.05469
1/28/2024,42035.59375
1/29/2024,43288.24609
1/30/2024,42952.60938
1/31/2024,42582.60547
2/1/2024,43075.77344
2/2/2024,43185.85938
2/3/2024,42992.25
2/4/2024,42583.58203
2/5/2024,42658.66797
2/6/2024,43084.67188
2/7/2024,44318.22266
2/8/2024,45301.56641
2/9/2024,47147.19922
2/10/2024,47771.27734
2/11/2024,48293.91797
2/12/2024,49958.22266
2/13/2024,49742.44141
2/14/2024,51826.69531
2/15/2024,51938.55469
2/16/2024,52160.20313
2/17/2024,51662.99609
2/18/2024,52122.54688
2/19/2024,51779.14453
2/20/2024,52284.875
2/21/2024,51839.17969
2/22/2024,51304.97266
2/23/2024,50731.94922
2/24/2024,51571.10156
2/25/2024,51733.23828
2/26/2024,54522.40234
2/27/2024,57085.37109
2/28/2024,62504.78906
2/29/2024,61198.38281
3/1/2024,62440.63281
3/2/2024,62029.84766
3/3/2024,63167.37109
3/4/2024,68330.41406
3/5/2024,63801.19922
3/6/2024,66106.80469
3/7/2024,66925.48438
3/8/2024,68300.09375
3/9/2024,68498.88281
3/10/2024,69019.78906
3/11/2024,72123.90625
3/12/2024,71481.28906
3/13/2024,73083.5
3/14/2024,71396.59375
3/15/2024,69403.77344
3/16/2024,65315.11719
3/17/2024,68390.625
3/18/2024,67548.59375
3/19/2024,61912.77344
3/20/2024,67913.67188
3/21/2024,65491.39063
3/22/2024,63778.76172
3/23/2024,64062.20313
3/24/2024,67234.17188
3/25/2024,69958.8125
3/26/2024,69987.83594
3/27/2024,69455.34375
3/28/2024,70744.95313
3/29/2024,69892.82813
3/30/2024,69645.30469
3/31/2024,71333.64844
4/1/2024,69702.14844
4/2/2024,65446.97266
4/3/2024,65980.8125
4/4/2024,68508.84375
4/5/2024,67837.64063
4/6/2024,68896.10938
4/7/2024,69362.55469
4/8/2024,71631.35938
4/9/2024,69139.01563
4/10/2024,70587.88281
4/11/2024,70060.60938
4/12/2024,67195.86719
4/13/2024,63821.47266
4/14/2024,65738.72656
4/15/2024,63426.21094
4/16/2024,63811.86328
4/17/2024,61276.69141
4/18/2024,63512.75391
4/19/2024,63843.57031
4/20/2024,64994.44141
4/21/2024,64926.64453
4/22/2024,66837.67969
4/23/2024,66407.27344
4/24/2024,64276.89844
4/25/2024,64481.70703
4/26/2024,63755.32031
4/27/2024,63419.14063
4/28/2024,63113.23047
4/29/2024,63841.12109
4/30/2024,60636.85547
5/1/2024,58254.01172
5/2/2024,59123.43359
5/3/2024,62889.83594
5/4/2024,63891.47266
5/5/2024,64031.13281
5/6/2024,63161.94922
5/7/2024,62334.81641
5/8/2024,61187.94141
5/9/2024,61203.78906
