Date,Close
5/9/2023,29.040001
5/10/2023,29.35
5/11/2023,29.559999
5/12/2023,29.799999
5/15/2023,30.15
5/16/2023,29.57
5/17/2023,29.99
5/18/2023,29.93
5/19/2023,29.889999
5/22/2023,29.870001
5/23/2023,29.809999
5/24/2023,29.620001
5/25/2023,29.440001
5/26/2023,29.940001
5/30/2023,29.120001
5/31/2023,28.82
6/1/2023,29.719999
6/2/2023,30.59
6/5/2023,30.75
6/6/2023,31.35
6/7/2023,30.809999
6/8/2023,31.030001
6/9/2023,31.6
6/12/2023,31.719999
6/13/2023,31.57
6/14/2023,32.439999
6/15/2023,32.66
6/16/2023,32.32
6/20/2023,32.720001
6/21/2023,33.169998
6/22/2023,32.779999
6/23/2023,32.689999
6/26/2023,32.630001
6/27/2023,32.290001
6/28/2023,31.73
6/29/2023,32.189999
6/30/2023,32.43
7/3/2023,32.830002
7/5/2023,32.349998
7/6/2023,31.26
7/7/2023,32.02
7/10/2023,31.67
7/11/2023,31.700001
7/12/2023,32.02
7/13/2023,32.669998
7/14/2023,32.25
7/17/2023,32.330002
7/18/2023,32.209999
7/19/2023,32.27
7/20/2023,32.32
7/21/2023,33.02
7/24/2023,33.689999
7/25/2023,33.82
7/26/2023,34.110001
7/27/2023,33.080002
7/28/2023,33.389999
7/31/2023,33.869999
8/1/2023,33.220001
8/2/2023,32.970001
8/3/2023,32.290001
8/4/2023,32.060001
8/7/2023,32.02
8/8/2023,31.889999
8/9/2023,31.639999
8/10/2023,31.790001
8/11/2023,31.57
8/14/2023,30.940001
8/15/2023,30.620001
8/16/2023,30.52
8/17/2023,30.32
8/18/2023,30.540001
8/21/2023,30.219999
8/22/2023,30.889999
8/23/2023,31.92
8/24/2023,31.58
8/25/2023,31.309999
8/28/2023,31.690001
8/29/2023,32.139999
8/30/2023,31.83
8/31/2023,30.85
9/1/2023,31.440001
9/5/2023,31.16
9/6/2023,30.76
9/7/2023,30.16
9/8/2023,30.58
9/11/2023,31.33
9/12/2023,31.450001
9/13/2023,31.799999
9/14/2023,32.400002
9/15/2023,32.259998
9/18/2023,32.259998
9/19/2023,32.040001
9/20/2023,32.290001
9/21/2023,31.200001
9/22/2023,31.17
9/25/2023,31
9/26/2023,30.43
9/27/2023,30.059999
9/28/2023,30.459999
9/29/2023,30.67
10/2/2023,30.07
10/3/2023,29.139999
10/4/2023,29.209999
10/5/2023,29.1
10/6/2023,29.35
10/9/2023,29.790001
10/10/2023,30.610001
10/11/2023,30.74
10/12/2023,30.129999
10/13/2023,30.23
10/16/2023,30.77
10/17/2023,30.639999
10/18/2023,30.110001
10/19/2023,30.1
10/20/2023,29.940001
10/23/2023,29.809999
10/24/2023,30.23
10/25/2023,29.92
10/26/2023,30.49
10/27/2023,29.93
10/30/2023,29.52
10/31/2023,29.77
11/1/2023,30.66
11/2/2023,31.540001
11/3/2023,31.9
11/6/2023,32.02
11/7/2023,32.240002
11/8/2023,31.98
11/9/2023,31.809999
11/10/2023,32.400002
11/13/2023,32.330002
11/14/2023,33.380001
11/15/2023,33.599998
11/16/2023,33.669998
11/17/2023,33.490002
11/20/2023,34.16
11/21/2023,33.790001
11/22/2023,33.759998
11/24/2023,33.77
11/27/2023,33.75
11/28/2023,34.119999
11/29/2023,33.790001
11/30/2023,34.009998
12/1/2023,34.419998
12/4/2023,33.650002
12/5/2023,33.740002
12/6/2023,33.639999
12/7/2023,33.599998
12/8/2023,33.849998
12/11/2023,33.759998
12/12/2023,33.419998
12/13/2023,34.639999
12/14/2023,35.060001
12/15/2023,34.59
12/18/2023,35.189999
12/19/2023,35.66
12/20/2023,33.779999
12/21/2023,34.330002
12/22/2023,34.619999
12/26/2023,35.150002
12/27/2023,35.27
12/28/2023,35.110001
12/29/2023,34.959999
1/2/2024,34.369999
1/3/2024,34.43
1/4/2024,34.07
1/5/2024,34.459999
1/8/2024,34.529999
1/9/2024,34.040001
1/10/2024,33.990002
1/11/2024,34.16
1/12/2024,34.34
1/16/2024,33.439999
1/17/2024,33.240002
1/18/2024,32.91
1/19/2024,32.959999
1/22/2024,32.34
1/23/2024,32.939999
1/24/2024,32.93
1/25/2024,33.189999
1/26/2024,33.369999
1/29/2024,33.130001
1/30/2024,32.860001
1/31/2024,32.919998
2/1/2024,33.290001
2/2/2024,32.669998
2/5/2024,32.68
2/6/2024,33.560001
2/7/2024,33.389999
2/8/2024,32.709999
2/9/2024,32.93
2/12/2024,33.220001
2/13/2024,32.27
2/14/2024,32.549999
2/15/2024,32.799999
2/16/2024,33.110001
2/20/2024,33.689999
2/21/2024,33.689999
2/22/2024,33.490002
2/23/2024,33.119999
2/26/2024,33.290001
2/27/2024,34.080002
2/28/2024,33.349998
2/29/2024,33.009998
3/1/2024,33.200001
3/4/2024,32.990002
3/5/2024,32.849998
3/6/2024,33.150002
3/7/2024,33.099998
3/8/2024,32.330002
3/11/2024,32.119999
3/12/2024,32.549999
3/13/2024,32.68
3/14/2024,32.400002
3/15/2024,32.09
3/18/2024,31.99
3/19/2024,32.080002
3/20/2024,32.82
3/21/2024,32.549999
3/22/2024,32.130001
3/25/2024,32.25
3/26/2024,32.259998
3/27/2024,32.509998
3/28/2024,32.419998
4/1/2024,31.83
4/2/2024,32.009998
4/3/2024,32.09
4/4/2024,32.09
4/5/2024,31.809999
4/8/2024,32.52
4/9/2024,32.990002
4/10/2024,32.080002
4/11/2024,31.82
4/12/2024,31.27
4/15/2024,30.809999
4/16/2024,30.08
4/17/2024,30.17
4/18/2024,30.110001
4/19/2024,30.74
4/22/2024,31.01
4/23/2024,31.16
4/24/2024,30.99
4/25/2024,30.809999
4/26/2024,31.540001
4/29/2024,31.75
4/30/2024,31.030001
5/1/2024,31.15
5/2/2024,31.780001
5/3/2024,32.310001
5/6/2024,32.330002
5/7/2024,32.52
5/8/2024,32.400002
5/9/2024,31.570101
