Date,Close
5/9/2023,146.830002
5/10/2023,146.419998
5/11/2023,146.589996
5/12/2023,147.149994
5/15/2023,146.589996
5/16/2023,143.289993
5/17/2023,143.350006
5/18/2023,143.440002
5/19/2023,145.110001
5/22/2023,144.899994
5/23/2023,142.520004
5/24/2023,141.149994
5/25/2023,138.619995
5/26/2023,137.559998
5/30/2023,136.440002
5/31/2023,137.960007
6/1/2023,133.440002
6/2/2023,136.869995
6/5/2023,136.860001
6/6/2023,135.429993
6/7/2023,136.5
6/8/2023,137.639999
6/9/2023,138.179993
6/12/2023,137.729996
6/13/2023,138.309998
6/14/2023,136.229996
6/15/2023,135.889999
6/16/2023,138.639999
6/20/2023,137.820007
6/21/2023,136.860001
6/22/2023,137.410004
6/23/2023,135.919998
6/26/2023,134.949997
6/27/2023,132.600006
6/28/2023,132.509995
6/29/2023,133.229996
6/30/2023,134.729996
7/3/2023,135.009995
7/5/2023,137.619995
7/6/2023,137.25
7/7/2023,135.5
7/10/2023,134.490005
7/11/2023,135.570007
7/12/2023,134.979996
7/13/2023,133.589996
7/14/2023,136.009995
7/17/2023,134.830002
7/18/2023,136.580002
7/19/2023,137.679993
7/20/2023,142.190002
7/21/2023,143.740005
7/24/2023,143.179993
7/25/2023,141.630005
7/26/2023,141.899994
7/27/2023,148.850006
7/28/2023,150.850006
7/31/2023,149.580002
8/1/2023,148.539993
8/2/2023,149.380005
8/3/2023,149.050003
8/4/2023,147.729996
8/7/2023,150.330002
8/8/2023,149.619995
8/9/2023,150.770004
8/10/2023,151.440002
8/11/2023,152.179993
8/14/2023,152.270004
8/15/2023,152.119995
8/16/2023,151.550003
8/17/2023,150.020004
8/18/2023,150.139999
8/21/2023,150.160004
8/22/2023,148.240005
8/23/2023,147.080002
8/24/2023,146.630005
8/25/2023,146.690002
8/28/2023,147.429993
8/29/2023,147.589996
8/30/2023,148.320007
8/31/2023,146.960007
9/1/2023,148.199997
9/5/2023,146.100006
9/6/2023,145.610001
9/7/2023,148.910004
9/8/2023,149.020004
9/11/2023,149.039993
9/12/2023,149.270004
9/13/2023,151.160004
9/14/2023,153.639999
9/15/2023,152.119995
9/18/2023,153.940002
9/19/2023,153.490005
9/20/2023,153.610001
9/21/2023,153.429993
9/22/2023,152.740005
9/25/2023,154.649994
9/26/2023,153.910004
9/27/2023,153.130005
9/28/2023,152.25
9/29/2023,149.059998
10/2/2023,148.25
10/3/2023,147.429993
10/4/2023,147.690002
10/5/2023,147.449997
10/6/2023,148.240005
10/9/2023,149.110001
10/10/2023,148.889999
10/11/2023,149.339996
10/12/2023,148.300003
10/13/2023,147.960007
10/16/2023,147.229996
10/17/2023,149.179993
10/18/2023,149.279999
10/19/2023,145.520004
10/20/2023,146.229996
10/23/2023,144.729996
10/24/2023,146.309998
10/25/2023,145.259995
10/26/2023,145.199997
10/27/2023,138.929993
10/30/2023,141.889999
10/31/2023,141.179993
11/1/2023,142.470001
11/2/2023,143.259995
11/3/2023,141.419998
11/6/2023,141.199997
11/7/2023,142.160004
11/8/2023,142.029999
11/9/2023,138.039993
11/10/2023,138.589996
11/13/2023,138.639999
11/14/2023,138.059998
11/15/2023,137.600006
11/16/2023,138.279999
11/17/2023,138.300003
11/20/2023,138.309998
11/21/2023,138.729996
11/22/2023,138.470001
11/24/2023,138.669998
11/27/2023,139.089996
11/28/2023,138.080002
11/29/2023,138.5
11/30/2023,142.389999
12/1/2023,143.410004
12/4/2023,144.149994
12/5/2023,144.570007
12/6/2023,146.380005
12/7/2023,147.970001
12/8/2023,149.279999
12/11/2023,151.240005
12/12/2023,153.240005
12/13/2023,154.300003
12/14/2023,154.880005
12/15/2023,154.039993
12/18/2023,153.419998
12/19/2023,153.600006
12/20/2023,151.690002
12/21/2023,152.589996
12/22/2023,154.940002
12/26/2023,154.619995
12/27/2023,154.880005
12/28/2023,154.75
12/29/2023,154.970001
1/2/2024,159.820007
1/3/2024,160.460007
1/4/2024,161.460007
1/5/2024,162.139999
1/8/2024,161.429993
1/9/2024,162.309998
1/10/2024,164.889999
1/11/2024,163.779999
1/12/2024,162.399994
1/16/2024,161.479996
1/17/2024,162.039993
1/18/2024,163.300003
1/19/2024,164.770004
1/22/2024,165.389999
1/23/2024,167.5
1/24/2024,164.220001
1/25/2024,165.130005
1/26/2024,164.399994
1/29/2024,163.910004
1/30/2024,164.919998
