Date,Close
5/9/2023,65.904999
5/10/2023,63.380001
5/11/2023,64.18
5/12/2023,61.689999
5/15/2023,62.25
5/16/2023,60.799999
5/17/2023,61.459999
5/18/2023,61.27
5/19/2023,60.919998
5/22/2023,63.029999
5/23/2023,62
5/24/2023,61.799999
5/25/2023,59.369999
5/26/2023,60.220001
5/30/2023,62.049999
5/31/2023,61.990002
6/1/2023,63.049999
6/2/2023,63.959999
6/5/2023,64.510002
6/6/2023,65.019997
6/7/2023,64.040001
6/8/2023,64.239998
6/9/2023,63.490002
6/12/2023,63.73
6/13/2023,63.560001
6/14/2023,63.599998
6/15/2023,65.849998
6/16/2023,66.43
6/20/2023,68.889999
6/21/2023,68.190002
6/22/2023,68.57
6/23/2023,66.940002
6/26/2023,66.440002
6/27/2023,66.230003
6/28/2023,66.029999
6/29/2023,65.860001
6/30/2023,66.730003
7/3/2023,68.099998
7/5/2023,68.849998
7/6/2023,66.139999
7/7/2023,66.790001
7/10/2023,69.279999
7/11/2023,70.620003
7/12/2023,70.589996
7/13/2023,72.389999
7/14/2023,72.099998
7/17/2023,73.489998
7/18/2023,74.370003
7/19/2023,74.220001
7/20/2023,73.019997
7/21/2023,72.989998
7/24/2023,73.690002
7/25/2023,72.959999
7/26/2023,73.43
7/27/2023,72.029999
7/28/2023,73.980003
7/31/2023,75.82
8/1/2023,75.529999
8/2/2023,73.199997
8/3/2023,64.18
8/4/2023,62.75
8/7/2023,64.419998
8/8/2023,63.189999
8/9/2023,62.02
8/10/2023,62.790001
8/11/2023,61.540001
8/14/2023,63.27
8/15/2023,59.470001
8/16/2023,59.68
8/17/2023,58.599998
8/18/2023,59.419998
8/21/2023,59.509998
8/22/2023,60.98
8/23/2023,61.759998
8/24/2023,60.709999
8/25/2023,61.189999
8/28/2023,61.669998
8/29/2023,62.5
8/30/2023,63.419998
8/31/2023,62.509998
9/1/2023,63.57
9/5/2023,63.740002
9/6/2023,62.799999
9/7/2023,61.650002
9/8/2023,60.98
9/11/2023,61.93
9/12/2023,62.810001
9/13/2023,62.84
9/14/2023,64.440002
9/15/2023,64.209999
9/18/2023,62.939999
9/19/2023,62.189999
9/20/2023,60.860001
9/21/2023,58.619999
9/22/2023,57.880001
9/25/2023,58.860001
9/26/2023,58.93
9/27/2023,57.34
9/28/2023,58.18
9/29/2023,58.459999
10/2/2023,58.560001
10/3/2023,57.299999
10/4/2023,58.57
10/5/2023,57.48
10/6/2023,57.77
10/9/2023,57.959999
10/10/2023,57.720001
10/11/2023,58.07
10/12/2023,56.355
10/13/2023,55.75
10/16/2023,57
10/17/2023,57.16
10/18/2023,55.799999
10/19/2023,54.810001
10/20/2023,53.389999
10/23/2023,53.450001
10/24/2023,54.240002
10/25/2023,51.490002
10/26/2023,51.75
10/27/2023,50.389999
10/30/2023,51.049999
10/31/2023,51.799999
11/1/2023,51.66
11/2/2023,55.060001
11/3/2023,56.099998
11/6/2023,54.619999
11/7/2023,54.630001
11/8/2023,55.080002
11/9/2023,54.279999
11/10/2023,54.77
11/13/2023,54.389999
11/14/2023,56.68
11/15/2023,58.25
11/16/2023,56.82
11/17/2023,56.540001
11/20/2023,56.990002
11/21/2023,55.400002
11/22/2023,56.34
11/24/2023,55.759998
11/27/2023,56.389999
11/28/2023,58.470001
11/29/2023,57.970001
11/30/2023,57.610001
12/1/2023,59.650002
12/4/2023,59.849998
12/5/2023,57.919998
12/6/2023,59.529999
12/7/2023,58.48
12/8/2023,58.939999
12/11/2023,59.040001
12/12/2023,58.889999
12/13/2023,61.73
12/14/2023,61.869999
12/15/2023,61.259998
12/18/2023,61.470001
12/19/2023,63.009998
12/20/2023,61.740002
12/21/2023,62.060001
12/22/2023,61.84
12/26/2023,62.560001
12/27/2023,62.68
12/28/2023,63.080002
12/29/2023,61.41
1/2/2024,61.459999
1/3/2024,58.630001
1/4/2024,58.450001
1/5/2024,60.119999
1/8/2024,61.740002
1/9/2024,61.049999
1/10/2024,60.959999
1/11/2024,61.349998
1/12/2024,61
1/16/2024,58.450001
1/17/2024,59.889999
1/18/2024,62.09
1/19/2024,65.82
1/22/2024,63.740002
1/23/2024,64.779999
1/24/2024,63.02
1/25/2024,60.709999
1/26/2024,61.779999
1/29/2024,63.759998
1/30/2024,63.68
1/31/2024,61.349998
2/1/2024,62.02
2/2/2024,62.419998
2/5/2024,61.540001
2/6/2024,63.709999
2/7/2024,63.240002
2/8/2024,56.130001
2/9/2024,58.91
2/12/2024,60.09
2/13/2024,58.259998
2/14/2024,58.869999
2/15/2024,59.700001
2/16/2024,59.139999
2/20/2024,58.630001
2/21/2024,57.48
2/22/2024,58.349998
2/23/2024,59.16
2/26/2024,59.330002
2/27/2024,60.16
2/28/2024,60.25
2/29/2024,60.34
3/1/2024,60.540001
3/4/2024,59.98
3/5/2024,58.27
3/6/2024,58.119999
3/7/2024,58.5
3/8/2024,59.009998
3/11/2024,60.080002
3/12/2024,60.029999
3/13/2024,62.450001
3/14/2024,63
3/15/2024,62.849998
3/18/2024,64.230003
3/19/2024,63.009998
