benchmark,category,series_id,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,pen
M3,FINANCE     ,N2852,AIC,[79],1,0,79,878.6134264798735,878.6134264798735,0.004503084001044044,1,8,40.0
M3,FINANCE     ,N2852,QRMSE,[79],1,0,79,28.52566160835731,28.52566160835731,0.0004269169985491317,1,8,0.05
