benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",1,0,18,89.32420092251567,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",2,18,27,29.162039520624745,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",3,27,47,66.735266051927,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",4,47,58,42.0669975866619,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",5,58,67,11.149693761416668,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",6,67,75,27.5756368819981,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",7,75,91,63.43123869368054,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",8,91,100,30.94171296751225,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",9,100,127,111.35435477645333,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,AIC,"[18, 27, 47, 58, 67, 75, 91, 100, 127, 135]",10,127,135,16.201097298917418,487.94223846170763,0.023043375000270316,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",1,0,17,21.011476699607137,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",2,17,25,6.874198085605772,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",3,25,33,3.433239475880167,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",4,33,41,4.7907028937173415,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",5,41,49,3.597790252294449,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",6,49,73,17.419087990783783,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",7,73,91,12.608884902958076,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",8,91,99,7.737269781452559,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",9,99,127,16.49260088135442,97.57063742546167,0.026079916999151465,1,8,9
M3,DEMOGRAPHIC ,N2677,DYNP,QRMSE,"[17, 25, 33, 41, 49, 73, 91, 99, 127, 135]",10,127,135,3.6053864618079468,97.57063742546167,0.026079916999151465,1,8,9
