benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",1,0,13,33.882958224113324,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",2,13,23,33.08522529784312,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",3,23,33,17.215133863332255,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",4,33,52,35.53755257199887,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",5,52,65,11.448102024440896,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",6,65,73,5.047390634050785,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",7,73,82,5.20455988404829,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",8,82,90,3.4582546170515784,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",9,90,116,109.43583920234843,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,AIC,"[13, 23, 33, 52, 65, 73, 82, 90, 116, 126]",10,116,126,21.456626447170482,275.77164276639803,0.01889954100261093,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",1,0,24,10.81834644990196,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",2,24,32,3.3541875267979697,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",3,32,40,2.911505355739359,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",4,40,52,2.843340645313655,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",5,52,65,2.5286935901442895,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",6,65,73,1.7955696045605127,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",7,73,82,1.8519259245712485,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",8,82,90,1.6258021081037397,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",9,90,118,17.73464237549315,48.74204617578604,0.020071499999176012,1,8,9
M4,Macro,Q3957,DYNP,QRMSE,"[24, 32, 40, 52, 65, 73, 82, 90, 118, 126]",10,118,126,3.2780325951601457,48.74204617578604,0.020071499999176012,1,8,9
