benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",1,0,38,474.1376875753103,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",2,38,55,160.49449201251588,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",3,55,76,256.63489745549634,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",4,76,84,100.10996597169371,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",5,84,99,169.37419616486682,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",6,99,107,83.62115373609258,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",7,107,123,184.943150405264,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",8,123,147,296.35599625880036,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",9,147,155,82.35860634792323,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,AIC,"[38, 55, 76, 84, 99, 107, 123, 147, 155, 164]",10,155,164,114.37294015835228,1922.4030860863154,0.07112587499796064,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",1,0,8,348.34050327794523,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",2,8,16,324.35541012778486,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",3,16,24,449.4496850533585,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",4,24,33,472.66194167830844,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",5,33,41,328.0224407473347,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",6,41,49,100.74378328137162,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",7,49,57,339.27703571827925,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",8,57,66,470.24922470253557,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",9,66,75,321.53517174123374,5461.6269140993645,0.05085949999920558,1,8,9
M4,Macro,Q1988,DYNP,QRMSE,"[8, 16, 24, 33, 41, 49, 57, 66, 75, 164]",10,75,164,2306.991717771212,5461.6269140993645,0.05085949999920558,1,8,9
