benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",1,0,13,9.96639930976896,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",2,13,28,31.75435596293627,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",3,28,36,11.868924370083239,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",4,36,53,65.41095656103283,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",5,53,68,117.19153658463667,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",6,68,79,75.70933288365765,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",7,79,93,112.41426708389392,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",8,93,104,96.73815228745178,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,AIC,AIC_GAIN,"[13, 28, 36, 53, 68, 79, 93, 104, 116]",9,104,116,80.06627702596481,0.18150979100028053,400,400,20.0,8,0,601.1202020694261
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",1,0,36,11.92489875651824,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",2,36,55,20.087099415461157,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",3,55,63,36.42944881934423,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",4,63,72,33.919212298680385,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",5,72,80,29.35863577407716,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",6,80,90,30.554809094701376,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",7,90,98,91.44913057626981,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",8,98,107,26.884251207034765,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
M4,Finance,Q20501,WBS,QRMSE,QRMSE_GAIN,"[36, 55, 63, 72, 80, 90, 98, 107, 116]",9,107,116,30.747116697101617,0.17295479200038244,400,400,10.0,8,0,311.3546026391887
