benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,cost,time_sec,nruns,M,threshold,min_seg_len,seed
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",17,184,197,172.38726151706737,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",18,197,208,136.98991715669433,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",19,208,216,113.51873361233746,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",20,216,225,119.26928578978757,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",21,225,237,143.90851613599705,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",22,237,248,153.328788438564,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",23,248,262,183.09904975668235,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",24,262,272,123.11304035532018,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",25,272,281,112.66340883898506,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",26,281,295,205.9584142615593,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",27,295,311,233.69831375701204,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",28,311,321,156.7063978025995,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",29,321,329,105.72840063102836,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",30,329,340,164.27051573214973,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",31,340,351,161.60715634334738,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,AIC,AIC_GAIN,"[19, 35, 43, 58, 66, 76, 91, 100, 114, 125, 134, 142, 155, 165, 173, 184, 197, 208, 216, 225, 237, 248, 262, 272, 281, 295, 311, 321, 329, 340, 351, 367]",32,351,367,242.14285536731254,1.07341358299891,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,QRMSE,QRMSE_GAIN,"[100, 167, 274, 282, 293, 367]",1,0,100,123.7978675809899,0.8249400829954538,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,QRMSE,QRMSE_GAIN,"[100, 167, 274, 282, 293, 367]",2,100,167,83.52765765690485,0.8249400829954538,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,QRMSE,QRMSE_GAIN,"[100, 167, 274, 282, 293, 367]",3,167,274,206.23405879911147,0.8249400829954538,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,QRMSE,QRMSE_GAIN,"[100, 167, 274, 282, 293, 367]",4,274,282,152.13646152068827,0.8249400829954538,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,QRMSE,QRMSE_GAIN,"[100, 167, 274, 282, 293, 367]",5,282,293,106.18486632078196,0.8249400829954538,400,400,10.0,8,0
M6,Finance,BTCUSD,WBS,QRMSE,QRMSE_GAIN,"[100, 167, 274, 282, 293, 367]",6,293,367,428.53291341177555,0.8249400829954538,400,400,10.0,8,0
