benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",1,0,12,6.218556596770929,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",2,12,49,36.364092361316914,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",3,49,72,38.340662036206844,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",4,72,88,7.733073003256441,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",5,88,128,40.92535251286103,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",6,128,142,-26.769759236167523,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",7,142,153,-7.654875584313096,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",8,153,187,48.405654185097895,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",9,187,227,42.43679926609858,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,AIC,"[12, 49, 72, 88, 128, 142, 153, 187, 227, 253]",10,227,253,51.496436809442805,237.4959919505708,0.17322595799851115,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",1,0,12,2.041462618166949,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",2,12,49,3.8193569763021884,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",3,49,67,3.8715167771091763,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",4,67,75,0.810003832768954,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",5,75,87,1.8859909873683112,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",6,87,142,4.446116151942599,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",7,142,150,0.865506597458324,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",8,150,214,5.652155465314889,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",9,214,227,2.6464293256736355,31.66745623177598,0.17124729200077127,1,8,9
M6,Finance,ABBV,DYNP,QRMSE,"[12, 49, 67, 75, 87, 142, 150, 214, 227, 253]",10,227,253,5.628917499670957,31.66745623177598,0.17124729200077127,1,8,9
