benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",1,0,9,100.80607789206059,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",2,9,17,103.79681182401971,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",3,17,25,104.76932997433669,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",4,25,50,264.95491289821047,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",5,50,62,143.75486603859196,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",6,62,72,124.96547239789759,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",7,72,80,97.1655692133099,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",8,80,91,129.96565048992622,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",9,91,99,89.7089904228092,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,AIC,"[9, 17, 25, 50, 62, 72, 80, 91, 99, 126]",10,99,126,344.1531630972697,1504.040844248432,0.018108791999111418,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",1,0,9,375.1858798575062,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",2,9,17,860.1967347485488,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",3,17,25,914.1032305779171,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",4,25,33,305.0854618670186,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",5,33,42,217.35787182523,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",6,42,50,309.9878132896579,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",7,50,62,629.135138824363,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",8,62,72,752.8905709557622,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",9,72,80,568.3335380483553,6192.137640433368,0.019940916998166358,1,8,9
M3,MICRO       ,N1871,DYNP,QRMSE,"[9, 17, 25, 33, 42, 50, 62, 72, 80, 126]",10,80,126,1259.8614004390088,6192.137640433368,0.019940916998166358,1,8,9
