benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",1,0,12,90.31267642545257,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",2,12,20,66.18713826366391,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",3,20,34,119.75576791465306,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",4,34,42,52.54611088078641,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",5,42,50,66.04472065077724,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",6,50,62,106.75865051832292,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",7,62,70,51.89905498656749,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",8,70,81,91.05042501881066,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",9,81,92,78.01377375499573,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,AIC,"[12, 20, 34, 42, 50, 62, 70, 81, 92, 115]",10,92,115,209.15518257033375,931.7235009843638,0.011154542000440415,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",1,0,12,67.86959749534348,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",2,12,20,81.98665801558117,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",3,20,34,120.77132732961634,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",4,34,42,34.952581040585294,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",5,42,50,81.26012477758503,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",6,50,62,134.67131428440942,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",7,62,70,33.5672645286972,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",8,70,78,75.81232037391209,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",9,78,88,69.78700091364784,884.2285307628505,0.013585874999989755,1,8,9
M4,Demographic,Q12170,DYNP,QRMSE,"[12, 20, 34, 42, 50, 62, 70, 78, 88, 115]",10,88,115,183.55034200347265,884.2285307628505,0.013585874999989755,1,8,9
