benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",1,0,12,120.12619293453604,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",2,12,20,64.23035478336291,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",3,20,28,61.218134646512986,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",4,28,36,67.65235648169951,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",5,36,45,80.11136396638098,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",6,45,61,143.46194702088997,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",7,61,80,187.86173992842384,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",8,80,97,187.49999323000762,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",9,97,118,198.53196998121075,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,AIC,"[12, 20, 28, 36, 45, 61, 80, 97, 118, 126]",10,118,126,78.78791634562121,1189.4819693186457,0.01762833300017519,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",1,0,12,235.05464868839246,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",2,12,20,72.54866364493132,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",3,20,28,60.09903596081206,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",4,28,36,89.84919605244724,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",5,36,81,584.8228245526815,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",6,81,89,237.44014170124703,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",7,89,97,125.53251589765253,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",8,97,105,119.3685520831593,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",9,105,118,111.187202024321,1816.1095944293031,0.0197171250001702,1,8,9
M4,Demographic,Q11846,DYNP,QRMSE,"[12, 20, 28, 36, 81, 89, 97, 105, 118, 126]",10,118,126,180.20681382365868,1816.1095944293031,0.0197171250001702,1,8,9
