benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",1,0,16,148.3180601020819,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",2,16,28,101.70706701051397,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",3,28,36,64.59477105605475,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",4,36,44,46.16166218263499,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",5,44,60,124.55902643381793,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",6,60,69,83.30097781306038,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",7,69,94,263.3903996090712,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",8,94,108,131.84702618539336,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",9,108,120,152.06743834144515,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,AIC,"[16, 28, 36, 44, 60, 69, 94, 108, 120, 136]",10,120,136,211.7887146737582,1327.7351434078319,0.02361387500059209,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",1,0,8,151.6870004627173,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",2,8,16,138.65432086021642,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",3,16,28,109.10977162043314,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",4,28,36,74.21999412110306,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",5,36,44,23.45219917241251,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",6,44,52,78.94971097815622,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",7,52,60,47.70130788282444,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",8,60,69,141.87069197453002,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",9,69,79,231.0341815145533,2793.737437235721,0.026536250003118766,1,8,9
M4,Finance,Q18638,DYNP,QRMSE,"[8, 16, 28, 36, 44, 52, 60, 69, 79, 136]",10,79,136,1797.0582586487744,2793.737437235721,0.026536250003118766,1,8,9
