benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",1,0,12,79.72511268440184,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",2,12,20,50.66905713152894,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",3,20,41,110.98573523900126,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",4,41,49,45.43975953388114,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",5,49,58,42.04589274220481,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",6,58,74,96.14797752166778,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",7,74,90,86.46759563997588,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",8,90,98,53.78864961263242,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",9,98,107,57.09972882196885,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,AIC,"[12, 20, 41, 49, 58, 74, 90, 98, 107, 117]",10,107,117,68.10871688594473,690.4782258132076,0.011803958001110004,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",1,0,24,54.65527455229551,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",2,24,33,23.336909646562887,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",3,33,41,13.499349799635903,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",4,41,49,22.417577395284976,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",5,49,57,14.0336832148797,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",6,57,74,35.84299953905208,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",7,74,83,23.8999535097534,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",8,83,93,32.720989542594324,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",9,93,106,36.90597307966369,300.1675461445772,0.014467625001998385,1,8,9
M4,Finance,Q18530,DYNP,QRMSE,"[24, 33, 41, 49, 57, 74, 83, 93, 106, 117]",10,106,117,42.854835864854756,300.1675461445772,0.014467625001998385,1,8,9
