benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",1,0,26,405.791500192616,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",2,26,34,112.86179729843569,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",3,34,46,184.03666544559914,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",4,46,60,209.32538327448944,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",5,60,68,124.19462997829181,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",6,68,76,112.27073690706874,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",7,76,86,135.8581039397671,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",8,86,94,121.58556208795211,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",9,94,110,238.12240342104357,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,AIC,"[26, 34, 46, 60, 68, 76, 86, 94, 110, 120]",10,110,120,142.9377266032168,1786.9845091484806,0.013895042000513058,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",1,0,41,5589.770217825487,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",2,41,51,2845.1392795113366,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",3,51,60,2465.2848982682694,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",4,60,68,3077.9675108484075,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",5,68,76,1460.861255945843,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",6,76,84,1143.5955699809708,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",7,84,93,2485.2155432266163,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",8,93,102,2469.36789032695,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",9,102,110,2279.079723065316,25665.52666106842,0.016322333001880907,1,8,9
M3,OTHER       ,N2783,DYNP,QRMSE,"[41, 51, 60, 68, 76, 84, 93, 102, 110, 120]",10,110,120,1849.2447720692242,25665.52666106842,0.016322333001880907,1,8,9
