benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",1,0,13,103.0812573582866,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",2,13,21,65.68046091723653,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",3,21,31,76.8988011381819,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",4,31,51,186.1353362395604,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",5,51,65,133.1668993552169,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",6,65,77,99.86921784251595,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",7,77,91,140.71084685590523,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",8,91,110,178.99496676971847,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",9,110,126,145.61686118099436,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,AIC,AIC_GAIN,"[13, 21, 31, 51, 65, 77, 91, 110, 126, 134]",10,126,134,78.31186524126066,0.24354075000155717,400,400,20.0,8,0,1208.4665128988772
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",1,0,13,85.80308229808097,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",2,13,21,79.43103752955403,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",3,21,31,68.07338606965101,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",4,31,50,185.86934909662295,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",5,50,65,199.8602278502417,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",6,65,77,101.06636758911904,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",7,77,85,126.63882265705045,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",8,85,93,92.02589607547372,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",9,93,101,80.41642428051985,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",10,101,109,94.64518849333308,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",11,109,126,169.170790186371,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
M3,FINANCE     ,N2613,WBS,QRMSE,QRMSE_GAIN,"[13, 21, 31, 50, 65, 77, 85, 93, 101, 109, 126, 134]",12,126,134,174.92406456776192,0.29985812499944586,400,400,10.0,8,0,1457.9246366937798
