Date,Close
5/9/2023,29.24
5/10/2023,29.209999
5/11/2023,28.959999
5/12/2023,28.85
5/15/2023,28.98
5/16/2023,28.780001
5/17/2023,28.959999
5/18/2023,29.08
5/19/2023,29.32
5/22/2023,29.209999
5/23/2023,28.83
5/24/2023,28.360001
5/25/2023,28.290001
5/26/2023,28.58
5/30/2023,28.43
5/31/2023,27.98
6/1/2023,28.43
6/2/2023,28.610001
6/5/2023,28.42
6/6/2023,28.51
6/7/2023,27.629999
6/8/2023,27.98
6/9/2023,27.76
6/12/2023,28.139999
6/13/2023,28.389999
6/14/2023,28.559999
6/15/2023,28.93
6/16/2023,28.91
6/20/2023,28.450001
6/21/2023,28.389999
6/22/2023,28.35
6/23/2023,27.93
6/26/2023,27.9
6/27/2023,28.200001
6/28/2023,28.209999
6/29/2023,28.07
6/30/2023,28.57
7/3/2023,28.43
7/5/2023,27.959999
7/6/2023,27.389999
7/7/2023,27.68
7/10/2023,27.889999
7/11/2023,28.190001
7/12/2023,28.870001
7/13/2023,29.370001
7/14/2023,29.209999
7/17/2023,29.27
7/18/2023,29.34
7/19/2023,29.219999
7/20/2023,29.030001
7/21/2023,29.1
7/24/2023,28.940001
7/25/2023,28.99
7/26/2023,28.959999
7/27/2023,29.040001
7/28/2023,29.42
7/31/2023,29.32
8/1/2023,28.9
8/2/2023,28.32
8/3/2023,28.16
8/4/2023,28.23
8/7/2023,28.459999
8/8/2023,28.08
8/9/2023,28.18
8/10/2023,28.360001
8/11/2023,28.110001
8/14/2023,28.120001
8/15/2023,27.799999
8/16/2023,27.690001
8/17/2023,27.5
8/18/2023,27.440001
8/21/2023,27.59
8/22/2023,27.540001
8/23/2023,27.65
8/24/2023,27.200001
8/25/2023,27.379999
8/28/2023,27.620001
8/29/2023,28.09
8/30/2023,28.040001
8/31/2023,27.92
9/1/2023,27.610001
9/5/2023,27.290001
9/6/2023,27.23
9/7/2023,27.09
9/8/2023,27.110001
9/11/2023,27.440001
9/12/2023,27.209999
9/13/2023,27.08
9/14/2023,27.25
9/15/2023,27.33
9/18/2023,27.129999
9/19/2023,27.049999
9/20/2023,27.040001
9/21/2023,26.68
9/22/2023,26.709999
9/25/2023,26.440001
9/26/2023,25.969999
9/27/2023,25.860001
9/28/2023,26.120001
9/29/2023,26.200001
10/2/2023,25.74
10/3/2023,25.49
10/4/2023,25.690001
10/5/2023,25.709999
10/6/2023,26.09
10/9/2023,25.91
