Date,Close
5/9/2023,23.48
5/10/2023,23.309999
5/11/2023,22.200001
5/12/2023,22.02
5/15/2023,22.1
5/16/2023,21.809999
5/17/2023,21.82
5/18/2023,21.559999
5/19/2023,21.860001
5/22/2023,21.67
5/23/2023,21.51
5/24/2023,21.16
5/25/2023,20.860001
5/26/2023,21.379999
5/30/2023,21.299999
5/31/2023,21.610001
6/1/2023,21.950001
6/2/2023,21.690001
6/5/2023,21.639999
6/6/2023,21.65
6/7/2023,21.51
6/8/2023,22.299999
6/9/2023,22.27
6/12/2023,22.08
6/13/2023,21.74
6/14/2023,21.969999
6/15/2023,21.940001
6/16/2023,22.18
6/20/2023,21.26
6/21/2023,20.84
6/22/2023,20.530001
6/23/2023,20.58
6/26/2023,20.9
6/27/2023,20.98
6/28/2023,20.84
6/29/2023,20.719999
6/30/2023,20.889999
7/3/2023,21.01
7/5/2023,21.209999
7/6/2023,20.83
7/7/2023,21.18
7/10/2023,21.24
7/11/2023,21.200001
7/12/2023,22.15
7/13/2023,22.780001
7/14/2023,22.860001
7/17/2023,22.790001
7/18/2023,22.99
7/19/2023,23.1
7/20/2023,22.68
7/21/2023,22.57
7/24/2023,22.33
7/25/2023,22.620001
7/26/2023,22.91
7/27/2023,22.110001
7/28/2023,22.32
7/31/2023,22.690001
8/1/2023,22.290001
8/2/2023,21.75
8/3/2023,21.629999
8/4/2023,21.66
8/7/2023,21.209999
8/8/2023,20.9
8/9/2023,20.799999
8/10/2023,20.83
8/11/2023,20.799999
8/14/2023,20.719999
8/15/2023,20.67
8/16/2023,20.559999
8/17/2023,20.799999
8/18/2023,20.870001
8/21/2023,21.360001
8/22/2023,21.459999
8/23/2023,22.290001
8/24/2023,22.110001
8/25/2023,22.219999
8/28/2023,22.219999
8/29/2023,22.709999
8/30/2023,22.57
8/31/2023,22.389999
9/1/2023,22.17
9/5/2023,21.59
9/6/2023,21.24
9/7/2023,21.049999
9/8/2023,21.01
9/11/2023,21.16
9/12/2023,21.129999
9/13/2023,20.93
9/14/2023,20.73
9/15/2023,21.110001
9/18/2023,21.299999
9/19/2023,21.27
9/20/2023,21.34
9/21/2023,21.440001
9/22/2023,21.58
9/25/2023,21.200001
9/26/2023,20.959999
9/27/2023,20.700001
9/28/2023,20.74
9/29/2023,20.34
10/2/2023,19.42
10/3/2023,19.440001
10/4/2023,19.309999
10/5/2023,19.25
10/6/2023,19.73
10/9/2023,20.059999
10/10/2023,19.98
10/11/2023,20.18
10/12/2023,19.959999
10/13/2023,20.780001
10/16/2023,20.68
10/17/2023,20.92
10/18/2023,20.950001
10/19/2023,21.110001
10/20/2023,21.4
10/23/2023,21.049999
10/24/2023,21.02
10/25/2023,20.940001
10/26/2023,20.85
10/27/2023,21.18
10/30/2023,21.34
10/31/2023,20.98
11/1/2023,20.969999
11/2/2023,20.870001
11/3/2023,21.219999
11/6/2023,21.08
11/7/2023,20.73
11/8/2023,20.65
11/9/2023,20.690001
11/10/2023,20.34
11/13/2023,20.43
11/14/2023,21.17
11/15/2023,21.450001
11/16/2023,21.76
11/17/2023,21.75
11/20/2023,21.48
11/21/2023,21.77
11/22/2023,21.67
11/24/2023,22.27
11/27/2023,22.559999
11/28/2023,22.92
11/29/2023,22.879999
11/30/2023,23.129999
12/1/2023,23.33
12/4/2023,22.459999
12/5/2023,22.120001
12/6/2023,21.93
12/7/2023,21.790001
12/8/2023,21.1
12/11/2023,20.91
12/12/2023,20.84
12/13/2023,21.77
12/14/2023,22.15
12/15/2023,21.83
12/18/2023,21.799999
12/19/2023,22.030001
12/20/2023,22.040001
12/21/2023,22.309999
12/22/2023,22.120001
12/26/2023,22.200001
12/27/2023,22.23
12/28/2023,21.99
12/29/2023,21.780001
1/2/2024,21.65
1/3/2024,21.059999
1/4/2024,21.08
1/5/2024,21.209999
1/8/2024,21.129999
1/9/2024,21
1/10/2024,20.940001
