Date,Close
3/4/2024,149.960007
3/5/2024,149.169998
3/6/2024,148.119995
3/7/2024,146.020004
3/8/2024,145.740005
3/11/2024,145.869995
3/12/2024,146.490005
3/13/2024,147.089996
3/14/2024,146.020004
3/15/2024,145.119995
3/18/2024,144.309998
3/19/2024,146.429993
3/20/2024,146.979996
3/21/2024,147.190002
3/22/2024,145.369995
3/25/2024,144.589996
3/26/2024,144.570007
3/27/2024,147.190002
3/28/2024,146.759995
4/1/2024,145.089996
4/2/2024,143.679993
4/3/2024,141.520004
4/4/2024,139.710007
4/5/2024,139.529999
4/8/2024,140.270004
4/9/2024,139.919998
4/10/2024,138.289993
4/11/2024,139.940002
4/12/2024,135.990005
4/15/2024,133.649994
4/16/2024,133.830002
4/17/2024,132.789993
4/18/2024,131.800003
4/19/2024,133.339996
4/22/2024,133.770004
4/23/2024,133.089996
4/24/2024,132.610001
4/25/2024,132.149994
4/26/2024,133.610001
4/29/2024,131.059998
4/30/2024,129.550003
5/1/2024,127.82
5/2/2024,127.68
5/3/2024,130.839996
5/6/2024,132.479996
5/7/2024,131.580002
5/8/2024,132.759995
5/9/2024,134.309998
