Date,Close
5/9/2023,135.072998
5/10/2023,135.287994
5/11/2023,134.087006
5/12/2023,134.498001
5/15/2023,135.822006
5/16/2023,136.044998
5/17/2023,136.429993
5/18/2023,137.613998
5/19/2023,138.619995
5/22/2023,137.692001
5/23/2023,138.671997
5/24/2023,138.598007
5/25/2023,139.283005
5/26/2023,140.016998
5/29/2023,140.871002
5/30/2023,140.440994
5/31/2023,139.792007
6/1/2023,139.126999
6/2/2023,138.748001
6/5/2023,140.207001
6/6/2023,139.382996
6/7/2023,139.526993
6/8/2023,139.899002
6/9/2023,138.863007
6/12/2023,139.371002
6/13/2023,139.460007
6/14/2023,140.177002
6/15/2023,139.977005
6/16/2023,140.268005
6/19/2023,141.867004
6/20/2023,141.899002
6/21/2023,141.335007
6/22/2023,141.688004
6/23/2023,143.029999
6/26/2023,143.541
6/27/2023,143.460007
6/28/2023,143.882004
6/29/2023,144.389008
6/30/2023,144.779999
7/3/2023,144.397995
7/4/2023,144.584
7/5/2023,144.406006
7/6/2023,144.488998
7/7/2023,143.951004
7/10/2023,142.209
7/11/2023,141.296997
7/12/2023,140.117996
7/13/2023,138.315002
7/14/2023,138.074997
7/17/2023,138.682007
7/18/2023,138.729004
7/19/2023,139.026993
7/20/2023,139.598007
7/21/2023,139.863998
7/24/2023,141.75
7/25/2023,141.522003
7/26/2023,140.912994
7/27/2023,140.367004
7/28/2023,138.863998
7/31/2023,140.757996
8/1/2023,142.322998
8/2/2023,142.970001
8/3/2023,143.343994
8/4/2023,142.598007
8/7/2023,141.876007
8/8/2023,142.524002
8/9/2023,143.278
8/10/2023,143.727005
8/11/2023,144.854004
8/14/2023,144.817001
8/15/2023,145.436996
8/16/2023,145.608002
8/17/2023,146.332993
8/18/2023,145.714005
8/21/2023,145.304993
8/22/2023,146.238007
8/23/2023,145.763
8/24/2023,144.673004
8/25/2023,146.067001
8/28/2023,146.531006
8/29/2023,146.464005
8/30/2023,145.988007
8/31/2023,146.098999
9/1/2023,145.473007
9/4/2023,146.057007
9/5/2023,146.542999
9/6/2023,147.470993
9/7/2023,147.709
9/8/2023,147.330994
9/11/2023,147.113007
9/12/2023,146.677994
9/13/2023,147.158005
9/14/2023,147.345993
9/15/2023,147.481995
9/18/2023,147.867996
9/19/2023,147.604996
9/20/2023,147.742004
9/21/2023,148.320999
9/22/2023,147.643997
9/25/2023,148.434006
9/26/2023,148.811005
9/27/2023,149.044998
9/28/2023,149.498001
9/29/2023,149.337006
10/2/2023,149.539993
10/3/2023,149.850998
10/4/2023,149.192001
10/5/2023,148.966003
10/6/2023,148.462997
10/9/2023,149.160004
10/10/2023,148.326996
10/11/2023,148.628006
10/12/2023,149.035995
10/13/2023,149.789993
10/16/2023,149.565994
10/17/2023,149.578003
10/18/2023,149.759003
10/19/2023,149.742004
10/20/2023,149.802002
10/23/2023,149.880005
10/24/2023,149.768997
10/25/2023,149.854004
10/26/2023,150.098007
10/27/2023,150.365997
10/30/2023,149.733002
10/31/2023,149.110992
11/1/2023,151.294006
11/2/2023,150.574997
11/3/2023,150.496994
11/6/2023,149.449005
11/7/2023,149.988998
11/8/2023,150.395996
11/9/2023,150.863998
11/10/2023,151.348999
11/13/2023,151.468994
11/14/2023,151.645996
11/15/2023,150.485001
11/16/2023,151.214996
11/17/2023,150.705002
11/20/2023,149.942001
11/21/2023,148.362
11/22/2023,148.151993
11/23/2023,149.460007
11/24/2023,149.634995
11/27/2023,149.570999
11/28/2023,148.451996
