Date,Close
12/7/2023,1.07667
12/8/2023,1.079214
12/11/2023,1.076577
12/12/2023,1.076658
12/13/2023,1.079867
12/14/2023,1.088613
12/15/2023,1.09936
12/18/2023,1.089526
12/19/2023,1.092383
12/20/2023,1.098105
12/21/2023,1.094571
12/22/2023,1.100619
12/25/2023,1.102657
12/26/2023,1.102026
12/27/2023,1.104301
12/28/2023,1.110864
12/29/2023,1.106819
1/1/2024,1.105583
1/2/2024,1.103875
1/3/2024,1.094176
1/4/2024,1.092777
1/5/2024,1.094739
1/8/2024,1.094224
1/9/2024,1.09517
1/10/2024,1.093243
1/11/2024,1.097514
1/12/2024,1.098165
1/15/2024,1.094571
1/16/2024,1.094571
1/17/2024,1.087879
1/18/2024,1.088578
1/19/2024,1.087914
1/22/2024,1.08923
1/23/2024,1.088021
1/24/2024,1.085788
1/25/2024,1.088175
1/26/2024,1.084705
1/29/2024,1.084352
1/30/2024,1.083447
1/31/2024,1.08434
2/1/2024,1.080392
2/2/2024,1.087465
2/5/2024,1.078004
2/6/2024,1.074183
2/7/2024,1.07572
2/8/2024,1.077575
2/9/2024,1.077726
2/12/2024,1.07982
2/13/2024,1.077226
2/14/2024,1.070893
2/15/2024,1.073215
2/16/2024,1.077389
2/19/2024,1.078493
2/20/2024,1.07754
2/21/2024,1.081315
2/22/2024,1.08204
2/23/2024,1.082567
2/26/2024,1.082005
2/27/2024,1.085093
2/28/2024,1.084481
2/29/2024,1.083882
3/1/2024,1.080497
3/4/2024,1.084269
3/5/2024,1.085517
3/6/2024,1.0856
3/7/2024,1.089954
3/8/2024,1.095014
3/11/2024,1.094296
3/12/2024,1.093135
3/13/2024,1.092777
3/14/2024,1.09553
3/15/2024,1.088341
3/18/2024,1.088258
3/19/2024,1.087394
3/20/2024,1.086331
3/21/2024,1.093721
3/22/2024,1.086236
3/25/2024,1.080754
3/26/2024,1.083823
3/27/2024,1.083236
3/28/2024,1.081338
3/29/2024,1.079447
4/1/2024,1.079273
4/2/2024,1.073722
4/3/2024,1.076855
4/4/2024,1.083835
4/5/2024,1.083705
4/8/2024,1.083048
4/9/2024,1.086366
4/10/2024,1.08593
4/11/2024,1.074172
4/12/2024,1.072685
4/15/2024,1.064963
4/16/2024,1.062575
4/17/2024,1.062146
4/18/2024,1.06694
4/19/2024,1.064419
4/22/2024,1.065825
4/23/2024,1.065405
4/24/2024,1.070435
4/25/2024,1.069988
4/26/2024,1.072961
4/29/2024,1.070687
4/30/2024,1.07157
5/1/2024,1.066655
5/2/2024,1.072156
5/3/2024,1.073307
5/6/2024,1.075812
5/7/2024,1.076751
5/8/2024,1.075049
5/9/2024,1.077238
