benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",1,0,8,46.759664908247686,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",2,8,22,57.08077899376834,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",3,22,32,69.95601660411893,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",4,32,42,86.79023677266923,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",5,42,58,158.46828704240227,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",6,58,67,98.99774708209222,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",7,67,82,127.31798911398627,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",8,82,95,112.60287031248045,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",9,95,107,102.13451062936934,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,AIC,"[8, 22, 32, 42, 58, 67, 82, 95, 107, 122]",10,107,122,128.98050445514093,989.0886059142757,0.015516249997745035,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",1,0,8,24.3453153318908,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",2,8,16,7.7941034537540475,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",3,16,24,50.8973516940988,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",4,24,32,36.42580920499981,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",5,32,74,398.21815843053815,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",6,74,83,96.43624837164712,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",7,83,91,101.9469142299348,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",8,91,99,87.5054066840143,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",9,99,107,115.12064824240232,1045.5430101521517,0.01743045900002471,1,8,9
M4,Other,Q23524,DYNP,QRMSE,"[8, 16, 24, 32, 74, 83, 91, 99, 107, 122]",10,107,122,126.85305450887147,1045.5430101521517,0.01743045900002471,1,8,9
