benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M3,OTHER       ,N2888,WBS,AIC,AIC_GAIN,"[10, 24, 33, 48, 58, 71]",1,0,10,76.31149293666266,0.08120916699772351,400,400,20.0,8,0,464.4827976895698
M3,OTHER       ,N2888,WBS,AIC,AIC_GAIN,"[10, 24, 33, 48, 58, 71]",2,10,24,96.55637491651075,0.08120916699772351,400,400,20.0,8,0,464.4827976895698
M3,OTHER       ,N2888,WBS,AIC,AIC_GAIN,"[10, 24, 33, 48, 58, 71]",3,24,33,46.76107019777799,0.08120916699772351,400,400,20.0,8,0,464.4827976895698
M3,OTHER       ,N2888,WBS,AIC,AIC_GAIN,"[10, 24, 33, 48, 58, 71]",4,33,48,115.77681119407644,0.08120916699772351,400,400,20.0,8,0,464.4827976895698
M3,OTHER       ,N2888,WBS,AIC,AIC_GAIN,"[10, 24, 33, 48, 58, 71]",5,48,58,54.650928697903396,0.08120916699772351,400,400,20.0,8,0,464.4827976895698
M3,OTHER       ,N2888,WBS,AIC,AIC_GAIN,"[10, 24, 33, 48, 58, 71]",6,58,71,74.42611974663858,0.08120916699772351,400,400,20.0,8,0,464.4827976895698
M3,OTHER       ,N2888,WBS,QRMSE,QRMSE_GAIN,"[10, 33, 48, 61, 71]",1,0,10,66.10344874007185,0.07595624999885331,400,400,10.0,8,0,286.4843518193148
M3,OTHER       ,N2888,WBS,QRMSE,QRMSE_GAIN,"[10, 33, 48, 61, 71]",2,10,33,68.12365049456785,0.07595624999885331,400,400,10.0,8,0,286.4843518193148
M3,OTHER       ,N2888,WBS,QRMSE,QRMSE_GAIN,"[10, 33, 48, 61, 71]",3,33,48,81.68793011525405,0.07595624999885331,400,400,10.0,8,0,286.4843518193148
M3,OTHER       ,N2888,WBS,QRMSE,QRMSE_GAIN,"[10, 33, 48, 61, 71]",4,48,61,41.23243180051931,0.07595624999885331,400,400,10.0,8,0,286.4843518193148
M3,OTHER       ,N2888,WBS,QRMSE,QRMSE_GAIN,"[10, 33, 48, 61, 71]",5,61,71,29.336890668901727,0.07595624999885331,400,400,10.0,8,0,286.4843518193148
