benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M3,DEMOGRAPHIC ,N2671,WBS,AIC,AIC_GAIN,"[12, 51, 72, 94, 108, 135]",1,0,12,124.20826229284076,0.262222750003275,400,400,20.0,8,0,1454.692062979675
M3,DEMOGRAPHIC ,N2671,WBS,AIC,AIC_GAIN,"[12, 51, 72, 94, 108, 135]",2,12,51,425.9395630043711,0.262222750003275,400,400,20.0,8,0,1454.692062979675
M3,DEMOGRAPHIC ,N2671,WBS,AIC,AIC_GAIN,"[12, 51, 72, 94, 108, 135]",3,51,72,214.35464917338587,0.262222750003275,400,400,20.0,8,0,1454.692062979675
M3,DEMOGRAPHIC ,N2671,WBS,AIC,AIC_GAIN,"[12, 51, 72, 94, 108, 135]",4,72,94,228.52481107227152,0.262222750003275,400,400,20.0,8,0,1454.692062979675
M3,DEMOGRAPHIC ,N2671,WBS,AIC,AIC_GAIN,"[12, 51, 72, 94, 108, 135]",5,94,108,156.8985327921123,0.262222750003275,400,400,20.0,8,0,1454.692062979675
M3,DEMOGRAPHIC ,N2671,WBS,AIC,AIC_GAIN,"[12, 51, 72, 94, 108, 135]",6,108,135,304.7662446446934,0.262222750003275,400,400,20.0,8,0,1454.692062979675
M3,DEMOGRAPHIC ,N2671,WBS,QRMSE,QRMSE_GAIN,"[12, 81, 96, 108, 135]",1,0,12,278.63543923670863,0.1926633330003824,400,400,10.0,8,0,2070.5649012692734
M3,DEMOGRAPHIC ,N2671,WBS,QRMSE,QRMSE_GAIN,"[12, 81, 96, 108, 135]",2,12,81,658.7630066446538,0.1926633330003824,400,400,10.0,8,0,2070.5649012692734
M3,DEMOGRAPHIC ,N2671,WBS,QRMSE,QRMSE_GAIN,"[12, 81, 96, 108, 135]",3,81,96,284.81044147446914,0.1926633330003824,400,400,10.0,8,0,2070.5649012692734
M3,DEMOGRAPHIC ,N2671,WBS,QRMSE,QRMSE_GAIN,"[12, 81, 96, 108, 135]",4,96,108,250.287997264032,0.1926633330003824,400,400,10.0,8,0,2070.5649012692734
M3,DEMOGRAPHIC ,N2671,WBS,QRMSE,QRMSE_GAIN,"[12, 81, 96, 108, 135]",5,108,135,598.06801664941,0.1926633330003824,400,400,10.0,8,0,2070.5649012692734
