benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",1,0,15,177.19741140262425,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",2,15,25,107.50393130535886,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",3,25,37,137.80872965831531,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",4,37,57,210.21950350770587,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",5,57,68,122.71182407835464,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",6,68,84,162.06992006950298,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",7,84,103,207.85966914669146,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",8,103,112,123.20414700550754,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",9,112,123,144.77097075534823,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,AIC,AIC_GAIN,"[15, 25, 37, 57, 68, 84, 103, 112, 123, 134]",10,123,134,134.71065484402612,0.27163416699841036,400,400,20.0,8,0,1528.0567617734355
M3,DEMOGRAPHIC ,N2745,WBS,QRMSE,QRMSE_GAIN,"[17, 25, 57, 68, 99, 107, 123, 134]",1,0,17,637.9142528481541,0.24610908400063636,400,400,10.0,8,0,4704.678981888693
M3,DEMOGRAPHIC ,N2745,WBS,QRMSE,QRMSE_GAIN,"[17, 25, 57, 68, 99, 107, 123, 134]",2,17,25,215.9717429311027,0.24610908400063636,400,400,10.0,8,0,4704.678981888693
M3,DEMOGRAPHIC ,N2745,WBS,QRMSE,QRMSE_GAIN,"[17, 25, 57, 68, 99, 107, 123, 134]",3,25,57,536.7116549218247,0.24610908400063636,400,400,10.0,8,0,4704.678981888693
M3,DEMOGRAPHIC ,N2745,WBS,QRMSE,QRMSE_GAIN,"[17, 25, 57, 68, 99, 107, 123, 134]",4,57,68,401.6037161760667,0.24610908400063636,400,400,10.0,8,0,4704.678981888693
M3,DEMOGRAPHIC ,N2745,WBS,QRMSE,QRMSE_GAIN,"[17, 25, 57, 68, 99, 107, 123, 134]",5,68,99,467.13422859574047,0.24610908400063636,400,400,10.0,8,0,4704.678981888693
M3,DEMOGRAPHIC ,N2745,WBS,QRMSE,QRMSE_GAIN,"[17, 25, 57, 68, 99, 107, 123, 134]",6,99,107,398.2216478220425,0.24610908400063636,400,400,10.0,8,0,4704.678981888693
M3,DEMOGRAPHIC ,N2745,WBS,QRMSE,QRMSE_GAIN,"[17, 25, 57, 68, 99, 107, 123, 134]",7,107,123,1354.2345352525117,0.24610908400063636,400,400,10.0,8,0,4704.678981888693
M3,DEMOGRAPHIC ,N2745,WBS,QRMSE,QRMSE_GAIN,"[17, 25, 57, 68, 99, 107, 123, 134]",8,123,134,692.88720334125,0.24610908400063636,400,400,10.0,8,0,4704.678981888693
