id,low,hi,m,q,cost
129,0,137,0.000112634,-0.38931,0.116433
130,0,138,0.000112593,-0.389308,0.116855
131,0,139,0.000110544,-0.389214,0.117797
132,0,140,0.000109177,-0.389151,0.118457
133,0,141,0.000107775,-0.389085,0.119137
134,0,142,0.00010608,-0.389006,0.119949
135,0,143,0.000104654,-0.388938,0.120656
136,0,144,0.000103001,-0.388859,0.121472
137,0,145,0.000100408,-0.388735,0.122902
138,0,146,9.7643e-05,-0.388601,0.124507
139,0,147,9.74928e-05,-0.388594,0.124934
140,0,148,9.48794e-05,-0.388466,0.126481
141,0,149,9.41718e-05,-0.388431,0.12699
142,0,150,8.99644e-05,-0.388222,0.130512
143,0,151,8.25954e-05,-0.387854,0.14074
144,0,152,7.16454e-05,-0.387303,0.163481
145,0,153,6.04952e-05,-0.386738,0.187806
146,0,154,4.90364e-05,-0.386153,0.214285
147,0,155,3.46936e-05,-0.385417,0.256701
148,0,156,2.31572e-05,-0.384821,0.285307
149,0,157,1.19763e-05,-0.38424,0.313071
150,0,158,2.10533e-06,-0.383723,0.335597
151,0,159,-6.3291e-06,-0.383279,0.352827
152,0,160,-1.68901e-05,-0.382719,0.380012
153,0,161,-2.61747e-05,-0.382224,0.401922
154,0,162,-3.93805e-05,-0.381515,0.446282
155,0,163,-5.1435e-05,-0.380864,0.484584
156,0,164,-5.93212e-05,-0.380436,0.502308
157,0,165,-6.84929e-05,-0.379934,0.526412
158,0,166,-7.76879e-05,-0.379429,0.551317
159,0,167,-9.13603e-05,-0.378672,0.605939
160,0,168,-9.69947e-05,-0.378358,0.616981
161,0,169,-0.000103651,-0.377986,0.632047
162,0,170,-0.000109545,-0.377654,0.644567
163,0,171,-0.000116646,-0.377251,0.662337
164,0,172,-0.000126629,-0.376682,0.696499
165,0,173,-0.000135912,-0.37615,0.727118
166,0,174,-0.000145049,-0.375623,0.757645
167,0,175,-0.000160995,-0.374698,0.848696
168,0,176,-0.000176262,-0.373808,0.934689
169,0,177,-0.000175376,-0.37386,0.937615
170,0,178,-0.000174933,-0.373886,0.940319
171,0,179,-0.000174455,-0.373914,0.94303
172,0,180,-0.000173741,-0.373957,0.945848
173,0,181,-0.000173092,-0.373996,0.948629
174,0,182,-0.000172095,-0.374056,0.951646
175,0,183,-0.000171504,-0.374092,0.954392
176,0,184,-0.000170624,-0.374145,0.957321
177,0,185,-0.000170363,-0.374161,0.959935
178,0,186,-0.000169775,-0.374198,0.962671
179,0,187,-0.000169683,-0.374203,0.965246
180,0,188,-0.000170267,-0.374167,0.967974
181,0,189,-0.000169184,-0.374235,0.97111
182,0,190,-0.000167633,-0.374332,0.974878
183,0,191,-0.0001662,-0.374423,0.97849
184,0,192,-0.000165009,-0.374499,0.981787
185,0,193,-0.000164225,-0.374549,0.984661
186,1,9,-0.000168333,-0.381958,0.0010656
187,1,10,-0.000913333,-0.379227,0.00150937
188,1,11,-0.00118727,-0.378131,0.00166518
189,1,12,-0.00111503,-0.378444,0.00174784
190,1,13,-0.00109396,-0.378542,0.00182027
191,1,14,-0.00104945,-0.378765,0.00189573
192,1,15,-0.00104179,-0.378806,0.00196255
193,1,16,-0.000940882,-0.379377,0.00209153
194,1,17,-0.0007375,-0.380598,0.00250382
195,1,18,-0.000541486,-0.381839,0.00299762
196,1,19,-0.000356316,-0.383074,0.00356251
197,1,20,-0.000259173,-0.383754,0.00382345
198,1,21,-0.000181299,-0.384325,0.00405339
199,1,22,-0.00058786,-0.381208,0.00872557
200,1,23,-0.000675593,-0.380506,0.00918317
201,1,24,-0.000702391,-0.380283,0.00941035
202,1,25,-0.000585692,-0.381294,0.0102831
203,1,26,-0.000478667,-0.382257,0.0111701
204,1,27,-0.000393895,-0.383048,0.0118925
205,1,28,-0.000319431,-0.383768,0.0125754
206,1,29,-0.00026335,-0.384329,0.0131074
207,1,30,-0.000201869,-0.384964,0.0137658
208,1,31,-0.000149718,-0.385521,0.0143563
209,1,32,-0.000163856,-0.385365,0.0146169
210,1,33,-0.000169886,-0.385297,0.01485
211,1,34,-0.000177586,-0.385207,0.0150854
212,1,35,-0.000172717,-0.385265,0.0153111
213,1,36,-0.000175946,-0.385226,0.0155311
214,1,37,-0.000142082,-0.385655,0.0160886
215,1,38,-0.000131338,-0.385794,0.0163435
216,1,39,-0.000118583,-0.385964,0.0166191
217,1,40,-0.000136848,-0.385715,0.0169733
218,1,41,-0.000180314,-0.385106,0.0180868
219,1,42,-0.000158123,-0.385424,0.0185686
220,1,43,-0.000150755,-0.385532,0.0188206
221,1,44,-0.000165405,-0.385312,0.0191796
222,1,45,-0.000140316,-0.385697,0.0198557
223,1,46,-0.000148221,-0.385573,0.0201255
224,1,47,-9.73173e-05,-0.386388,0.0226474
225,1,48,-4.92076e-05,-0.387174,0.0251521
226,1,49,-1.83878e-05,-0.387687,0.0264336
227,1,50,2.33373e-06,-0.38804,0.0272078
228,1,51,1.30136e-05,-0.388225,0.0276255
229,1,52,1.59481e-05,-0.388276,0.0279072
230,1,53,2.14643e-05,-0.388376,0.0282209
231,1,54,2.59424e-05,-0.388458,0.0285194
232,1,55,5.97042e-05,-0.389088,0.0308522
233,1,56,0.000122946,-0.39029,0.0390131
234,1,57,0.000149773,-0.390808,0.0408968
235,1,58,0.000169448,-0.391195,0.0421485
236,1,59,0.000185716,-0.391521,0.0431711
237,1,60,0.000175843,-0.39132,0.0437981
238,1,61,0.000166155,-0.39112,0.0444342
239,1,62,0.000179394,-0.391398,0.0453449
240,1,63,0.000179685,-0.391404,0.0457094
241,1,64,0.000179835,-0.391407,0.0460708
242,1,65,0.000172028,-0.391235,0.0466654
243,1,66,0.000157078,-0.390901,0.0479509
244,1,67,0.000170876,-0.391214,0.0491589
245,1,68,0.000183912,-0.391514,0.0503321
246,1,69,0.000192886,-0.391723,0.0511098
247,1,70,0.000196172,-0.391801,0.0515373
248,1,71,0.000203652,-0.391981,0.0522275
249,1,72,0.000202302,-0.391948,0.0526052
250,1,73,0.000198726,-0.39186,0.0530531
251,1,74,0.000198892,-0.391864,0.0534154
252,1,75,0.000200836,-0.391913,0.0538031
253,1,76,0.000206834,-0.392067,0.0544435
254,1,77,0.000200781,-0.39191,0.0551063
255,1,78,0.000191578,-0.391667,0.0562122
256,1,79,0.000179077,-0.391334,0.0580358
257,1,80,0.000178529,-0.391319,0.058405
258,1,81,0.000176775,-0.391271,0.0588011
259,1,82,0.000181426,-0.3914,0.059403
260,1,83,0.000185851,-0.391524,0.0599935
261,1,84,0.00018334,-0.391453,0.0604318
262,1,85,0.000174696,-0.391205,0.0617657
263,1,86,0.00016602,-0.390953,0.0631638
264,1,87,0.000159366,-0.390758,0.064172
265,1,88,0.00015265,-0.390559,0.0652284
266,1,89,0.000141619,-0.390228,0.0675537
267,1,90,0.000136917,-0.390085,0.0683058
268,1,91,0.000133782,-0.389989,0.0688588
269,1,92,0.000132507,-0.38995,0.0692665
270,1,93,0.000132731,-0.389957,0.0696429
271,1,94,0.000131172,-0.389907,0.0700664
272,1,95,0.000126795,-0.389767,0.0708517
273,1,96,0.000117191,-0.389457,0.0733111
274,1,97,0.000117563,-0.389469,0.0736952
275,1,98,0.000116417,-0.389431,0.0741067
276,1,99,0.000115511,-0.389401,0.0745052
277,1,100,0.00011067,-0.389238,0.0755186
278,1,101,0.000104473,-0.389027,0.0769886
279,1,102,0.000101372,-0.388921,0.077655
280,1,103,9.49194e-05,-0.388697,0.0793302
281,1,104,9.61971e-05,-0.388742,0.0797674
282,1,105,9.68661e-05,-0.388765,0.0801652
283,1,106,9.69706e-05,-0.388769,0.0805464
284,1,107,9.61882e-05,-0.388741,0.080948
285,1,108,9.39724e-05,-0.38866,0.0815147
286,1,109,9.22296e-05,-0.388596,0.0820132
287,1,110,9.25988e-05,-0.38861,0.0823943
288,1,111,9.27106e-05,-0.388614,0.0827685
289,1,112,9.4906e-05,-0.388697,0.0833594
290,1,113,9.38219e-05,-0.388656,0.0837863
291,1,114,9.26595e-05,-0.388611,0.0842227
292,1,115,9.50683e-05,-0.388704,0.0848883
293,1,116,9.81967e-05,-0.388826,0.0857776
294,1,117,9.95602e-05,-0.38888,0.0862494
295,1,118,9.99156e-05,-0.388894,0.0866245
296,1,119,9.79006e-05,-0.388814,0.0872333
297,1,120,0.000100407,-0.388915,0.0879888
298,1,121,0.000102588,-0.389003,0.088661
299,1,122,0.000105022,-0.389103,0.0894227
300,1,123,0.000107809,-0.389218,0.0903273
301,1,124,0.000107674,-0.389213,0.0906951
302,1,125,0.000110704,-0.38934,0.0917449
303,1,126,0.000113512,-0.389459,0.0927214
304,1,127,0.000115595,-0.389548,0.0934362
305,1,128,0.000118194,-0.389659,0.0943641
306,1,129,0.000119343,-0.389709,0.0948456
307,1,130,0.000121385,-0.389798,0.0955837
308,1,131,0.000123847,-0.389907,0.0965098
309,1,132,0.000124619,-0.389941,0.0969343
310,1,133,0.000127066,-0.39005,0.0978916
