benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",1,0,8,105.94604349210437,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",2,8,18,95.57770345848029,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",3,18,44,338.8155183520915,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",4,44,52,72.89244762291257,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",5,52,68,219.60988656618323,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",6,68,77,87.98638242562504,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",7,77,104,361.05306605247665,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",8,104,114,92.64001437366964,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",9,114,122,104.90390075974389,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,AIC,"[8, 18, 44, 52, 68, 77, 104, 114, 122, 144]",10,122,144,293.2219625713017,1772.6469256745888,0.027402125000662636,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",1,0,8,983.8644206594224,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",2,8,16,172.28973683467464,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",3,16,44,1400.8299381729034,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",4,44,52,124.66602502214587,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",5,52,60,947.6310290730779,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",6,60,68,1017.0992613420657,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",7,68,77,184.0516231930596,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",8,77,128,1997.0212259674759,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",9,128,136,231.20100666393736,8266.291087894639,0.033596290999412304,1,8,9
M3,MACRO       ,N2478,DYNP,QRMSE,"[8, 16, 44, 52, 60, 68, 77, 128, 136, 144]",10,136,144,1207.6368209658756,8266.291087894639,0.033596290999412304,1,8,9
