id,low,hi,m,q,cost
86,0,90,11.7022,3860.27,1460.92
87,0,91,14.9384,3763.18,1478.2
88,0,92,15.7349,3739.02,1493.36
89,0,93,14.9224,3763.94,1508.52
90,0,94,12.9371,3825.48,1524.51
91,0,95,10.5547,3900.13,1540.98
92,0,96,8.36359,3969.52,1557.28
93,0,97,6.46019,4030.43,1573.3
94,0,98,4.90533,4080.7,1589.01
95,0,99,3.94217,4112.16,1604.3
96,0,100,4.0893,4107.31,1619.31
97,0,101,5.69905,4053.65,1635.17
98,0,102,9.05363,3940.71,1654.03
99,0,103,12.2035,3833.62,1672.51
100,0,104,13.057,3804.31,1687.81
101,0,105,12.9182,3809.12,1702.85
102,0,106,11.3043,3865.61,1718.9
103,0,107,9.51521,3928.83,1735.22
104,0,108,7.83508,3988.75,1751.44
105,0,109,6.303,4043.9,1767.49
106,0,110,5.14459,4085.99,1783.13
107,0,111,4.52731,4108.63,1798.33
108,0,112,4.78316,4099.16,1813.38
109,0,113,6.21993,4045.52,1829.45
110,0,114,8.77349,3949.34,1847.9
111,0,115,11.1332,3859.67,1865.91
112,0,116,11.8098,3833.73,1881.21
113,0,117,11.6904,3838.35,1896.26
114,0,118,10.3644,3890.06,1912.34
115,0,119,8.8936,3947.91,1928.7
116,0,120,7.48966,4003.6,1944.99
117,0,121,6.19024,4055.58,1961.13
118,0,122,5.17223,4096.64,1976.88
119,0,123,4.59784,4120,1992.14
120,0,124,4.70332,4115.67,2007.18
121,0,125,5.83696,4068.82,2023.18
122,0,126,8.04404,3976.86,2041.97
123,0,127,10.1929,3886.61,2060.63
124,0,128,10.8486,3858.85,2076.04
125,0,129,10.7914,3861.29,2091.1
126,0,130,9.71187,3907.71,2107.16
127,0,131,8.48803,3960.74,2123.54
128,0,132,7.26454,4014.16,2139.96
129,0,133,6.11185,4064.88,2156.26
130,1,5,1232.3,-588.3,71.9903
131,1,6,1657.8,-1581.13,89.3105
132,1,7,1555,-1307,102.634
133,1,8,1134.08,-44.25,123.547
134,1,9,753.65,1223.86,143.219
135,1,10,390.63,2554.93,162.765
136,1,11,129.864,3598,180.512
137,1,12,-21.3427,4253.23,196.746
138,1,13,-104.94,4643.35,212.252
139,1,14,-144.859,4842.95,226.342
140,1,15,-145.711,4847.49,241.189
141,1,16,-117.654,4688.5,256.149
142,1,17,-39.9951,4222.54,272.653
143,1,18,63.1692,3569.17,291.031
144,1,19,130.774,3118.47,307.716
145,1,20,132.803,3104.27,322.677
146,1,21,107.438,3290.28,337.979
147,1,22,63.3518,3628.27,354.3
148,1,23,22.7283,3953.26,370.64
149,1,24,-10.4591,4229.82,386.69
150,1,25,-35.6715,4448.33,402.387
151,1,26,-49.3798,4571.7,417.576
152,1,27,-52.8516,4604.11,432.485
153,1,28,-46.2403,4540.2,447.428
154,1,29,-21.1453,4289.25,463.785
155,1,30,15.6038,3909.51,482.212
156,1,31,44.3685,3602.68,499.493
157,1,32,47.1272,3572.34,514.485
158,1,33,41.889,3631.7,529.525
159,1,34,25.9617,3817.52,545.524
160,1,35,9.78459,4011.65,561.694
161,1,36,-3.48069,4175.25,577.56
162,1,37,-15.1669,4323.28,593.301
163,1,38,-21.3488,4403.64,608.474
164,1,39,-24.0259,4439.34,623.424
165,1,40,-20.1709,4386.65,638.423
166,1,41,-8.28118,4220.2,654.647
167,1,42,11.1428,3941.79,673.396
168,1,43,28.9337,3680.85,691.698
169,1,44,31.0824,3648.62,706.732
170,1,45,29.2582,3676.59,721.735
171,1,46,21.3393,3800.66,737.567
172,1,47,12.468,3942.6,753.725
173,1,48,4.82496,4067.43,769.651
174,1,49,-2.05388,4182.08,785.46
175,1,50,-6.85479,4263.7,800.861
176,1,51,-8.82335,4297.82,815.873
177,1,52,-6.32408,4253.67,830.934
178,1,53,0.972585,4122.33,847.228
179,1,54,12.7729,3905.99,865.961
180,1,55,23.3986,3707.64,884.11
181,1,56,25.8817,3660.46,899.289
182,1,57,25.8532,3661.01,914.267
183,1,58,20.985,3756.75,930.071
184,1,59,14.9344,3877.77,946.421
185,1,60,9.41498,3989.99,962.619
186,1,61,4.6551,4088.36,978.566
187,1,62,1.42472,4156.2,994.018
188,1,63,-0.533554,4197.98,1009.17
189,1,64,0.21669,4181.72,1024.15
190,1,65,5.26031,4070.76,1040.55
191,1,66,13.3432,3890.25,1059.39
192,1,67,20.0606,3737.99,1077.14
193,1,68,21.5745,3703.16,1092.3
194,1,69,21.0157,3716.2,1107.32
195,1,70,17.46,3800.35,1123.24
196,1,71,13.1807,3903.06,1139.65
197,1,72,9.37353,3995.7,1155.84
198,1,73,5.77601,4084.44,1171.96
199,1,74,3.41291,4143.52,1187.46
200,1,75,2.02925,4178.57,1202.64
201,1,76,2.76664,4159.64,1217.67
202,1,77,6.12461,4072.33,1233.88
203,1,78,11.6922,3925.72,1252.4
204,1,79,16.6124,3794.52,1270.25
205,1,80,17.9175,3759.28,1285.48
206,1,81,17.6089,3767.71,1300.5
207,1,82,15.1117,3836.8,1316.36
208,1,83,11.9094,3926.47,1332.84
209,1,84,9.03392,4007.94,1349.1
210,1,85,6.35499,4084.74,1365.24
211,1,86,4.46224,4139.63,1380.84
212,1,87,3.42004,4170.2,1396.03
213,1,88,3.50343,4167.72,1411.03
214,1,89,5.83262,4097.85,1427.07
215,1,90,9.71776,3980,1445.1
216,1,91,13.0687,3877.24,1462.42
217,1,92,13.9232,3850.75,1477.6
218,1,93,13.1321,3875.53,1492.76
219,1,94,11.1426,3938.53,1508.7
220,1,95,8.74784,4015.17,1525.13
221,1,96,6.54877,4086.27,1541.38
222,1,97,4.64355,4148.51,1557.37
223,1,98,3.09403,4199.64,1573.05
224,1,99,2.148,4231.18,1588.32
225,1,100,2.33396,4224.92,1603.32
226,1,101,4.01034,4167.92,1619.22
227,1,102,7.46381,4049.35,1638.16
228,1,103,10.7057,3936.96,1656.7
229,1,104,11.6044,3905.51,1672.02
230,1,105,11.4907,3909.53,1687.05
231,1,106,9.87323,3967.22,1703.07
232,1,107,8.07746,4031.86,1719.36
233,1,108,6.39284,4093.07,1735.53
234,1,109,4.85911,4149.31,1751.55
235,1,110,3.70589,4191.98,1767.16
236,1,111,3.10341,4214.47,1782.35
237,1,112,3.38926,4203.7,1797.41
238,1,113,4.87613,4147.2,1813.51
239,1,114,7.49806,4046.69,1832.02
240,1,115,9.92101,3953.01,1850.08
241,1,116,10.6302,3925.35,1865.4
242,1,117,10.5289,3929.33,1880.44
243,1,118,9.20013,3982.04,1896.49
244,1,119,7.72414,4041.08,1912.82
245,1,120,6.3163,4097.86,1929.08
246,1,121,5.01479,4150.79,1945.19
247,1,122,3.99936,4192.42,1960.91
248,1,123,3.43471,4215.76,1976.16
249,1,124,3.56065,4210.52,1991.2
250,1,125,4.7307,4161.37,2007.23
251,1,126,6.99038,4065.71,2026.08
252,1,127,9.18963,3971.88,2044.79
253,1,128,9.87126,3942.57,2060.21
254,1,129,9.82834,3944.43,2075.28
255,1,130,8.74703,3991.65,2091.3
256,1,131,7.51924,4045.67,2107.65
257,1,132,6.29189,4100.08,2124.04
258,1,133,5.1365,4151.69,2140.31
259,2,6,2035.3,-3342.8,73.6989
260,2,7,1772.4,-2466.47,87.4532
261,2,8,1169.11,-254.393,110.63
262,2,9,684.81,1682.8,128.676
263,2,10,256.417,3539.17,147.42
264,2,11,-29.6606,4874.19,164.568
265,2,12,-179.355,5622.66,180.393
266,2,13,-250.549,6002.37,195.603
267,2,14,-274.209,6136.44,210.497
268,2,15,-256.703,6031.41,224.308
269,2,16,-210.107,5736.3,239.417
270,2,17,-111.184,5076.81,256.428
271,2,18,12.4926,4211.07,275.296
272,2,19,93.2394,3618.93,292.205
273,2,20,99.4333,3571.44,307.203
274,2,21,74.8684,3767.96,322.431
275,2,22,29.6857,4144.49,338.563
276,2,23,-11.5703,4502.04,354.705
277,2,24,-44.6611,4799.85,370.571
278,2,25,-69.1243,5028.18,386.11
279,2,26,-81.2531,5145.42,401.196
280,2,27,-82.5402,5158.29,416.067
281,2,28,-73.2399,5062.19,431.057
282,2,29,-44.4239,4754.82,447.64
283,2,30,-3.53498,4305.04,466.354
284,2,31,28.4234,3942.85,483.81
285,2,32,32.3887,3896.59,498.832
286,2,33,27.7443,3952.32,513.849
287,2,34,11.7089,4150.09,529.738
288,2,35,-4.58136,4356.43,545.786
289,2,36,-17.7838,4528.06,561.543
290,2,37,-29.3246,4681.94,577.179
291,2,38,-35.0754,4760.53,592.29
292,2,39,-37.1709,4789.87,607.207
293,2,40,-32.4441,4722.12,622.246
294,2,41,-19.3462,4530.02,638.606
295,2,42,1.56498,4216.35,657.554
296,2,43,20.6592,3923.57,676.001
297,2,44,23.2927,3882.32,691.062
298,2,45,21.7397,3907.16,706.057
299,2,46,13.8029,4036.8,721.818
300,2,47,4.87357,4185.62,737.889
301,2,48,-2.77151,4315.59,753.737
302,2,49,-9.62044,4434.3,769.47
303,2,50,-14.3085,4517.12,784.814
304,2,51,-16.0576,4548.61,799.802
305,2,52,-13.1767,4495.79,814.894
306,2,53,-5.33578,4349.43,831.285
307,2,54,7.14788,4112.24,850.158
308,2,55,18.3754,3895.17,868.414
309,2,56,21.1315,3840.97,883.623
310,2,57,21.2716,3838.17,898.608
311,2,58,16.3934,3937.36,914.359
312,2,59,10.2924,4063.44,930.638
313,2,60,4.74331,4179.97,946.767
314,2,61,-0.0195054,4281.58,962.653
315,2,62,-3.20254,4350.55,978.062
316,2,63,-5.07471,4391.73,993.186
317,2,64,-4.15649,4371.23,1008.18
318,2,65,1.18141,4250.24,1024.65
319,2,66,9.63846,4055.72,1043.6
320,2,67,16.6717,3891.61,1061.43
321,2,68,18.332,3852.32,1076.61
322,2,69,17.8522,3863.84,1091.63
323,2,70,14.2851,3950.64,1107.5
324,2,71,9.97418,4056.97,1123.86
325,2,72,6.1501,4152.57,1139.99
326,2,73,2.54219,4243.97,1156.05
327,2,74,0.20295,4304.01,1171.52
328,2,75,-1.13136,4338.71,1186.68
329,2,76,-0.290014,4316.55,1201.72
330,2,77,3.23676,4222.5,1217.99
331,2,78,9.024,4066.25,1236.6
332,2,79,14.1388,3926.44,1254.51
333,2,80,15.5395,3887.69,1269.76
334,2,81,15.2827,3894.88,1284.79
335,2,82,12.7813,3965.76,1300.61
336,2,83,9.55769,4058.16,1317.04
337,2,84,6.66956,4141.92,1333.24
338,2,85,3.98314,4220.72,1349.34
339,2,86,2.10166,4276.54,1364.91
340,2,87,1.09013,4306.88,1380.08
341,2,88,1.22899,4302.67,1395.08
342,2,89,3.66281,4228.04,1411.17
343,2,90,7.68401,4103.38,1429.26
344,2,91,11.1546,3994.63,1446.65
345,2,92,12.0699,3965.65,1461.85
346,2,93,11.3019,3990.22,1476.99
347,2,94,9.30906,4054.66,1492.9
348,2,95,6.90233,4133.28,1509.28
349,2,96,4.69581,4206.09,1525.49
350,2,97,2.78951,4269.64,1541.43
351,2,98,1.24627,4321.59,1557.08
352,2,99,0.318638,4353.13,1572.33
353,2,100,0.545306,4345.35,1587.34
354,2,101,2.29099,4284.83,1603.28
355,2,102,5.8469,4160.38,1622.29
356,2,103,9.18407,4042.46,1640.89
357,2,104,10.1298,4008.73,1656.23
358,2,105,10.0422,4011.89,1671.27
359,2,106,8.42153,4070.77,1687.25
360,2,107,6.61927,4136.85,1703.5
361,2,108,4.93042,4199.34,1719.64
362,2,109,3.39537,4256.65,1735.62
363,2,110,2.24785,4299.87,1751.21
364,2,111,1.66092,4322.18,1766.38
365,2,112,1.97791,4310.02,1781.45
366,2,113,3.51654,4250.53,1797.59
367,2,114,6.20894,4145.53,1816.15
368,2,115,8.69701,4047.66,1834.26
369,2,116,9.43981,4018.2,1849.6
370,2,117,9.35729,4021.5,1864.64
371,2,118,8.02584,4075.2,1880.67
372,2,119,6.54474,4135.43,1896.96
373,2,120,5.13306,4193.31,1913.18
374,2,121,3.82958,4247.19,1929.26
375,2,122,2.81696,4289.38,1944.95
376,2,123,2.26243,4312.67,1960.19
377,2,124,2.40947,4306.45,1975.24
378,2,125,3.61697,4254.93,1991.29
379,2,126,5.93062,4155.44,2010.2
380,2,127,8.18161,4057.9,2028.96
381,2,128,8.88985,4026.97,2044.4
382,2,129,8.86159,4028.21,2059.47
383,2,130,7.77851,4076.23,2075.47
384,2,131,6.54672,4131.25,2091.78
385,2,132,5.31549,4186.66,2108.14
386,2,133,4.15738,4239.16,2124.38
387,3,7,1955.3,-3502.9,74.8854
388,3,8,1089.94,246.981,96.5263
389,3,9,489.893,3047.21,114.59
390,3,10,3.13095,5481.02,131.388
391,3,11,-290.233,7045.63,147.822
392,3,12,-417.752,7768.24,163.135
393,3,13,-458.545,8013,177.982
394,3,14,-451.483,7968.27,192.667
395,3,15,-404.011,7651.79,207.526
396,3,16,-329.714,7131.71,221.966
397,3,17,-201.654,6192.6,239.8
398,3,18,-51.2088,5039.19,259.366
399,3,19,46.5319,4257.27,276.562
400,3,20,58.6037,4156.67,291.61
401,3,21,35.7509,4354.73,306.764
402,3,22,-10.0383,4766.83,322.704
403,3,23,-51.4403,5153.25,338.643
404,3,24,-83.9147,5467.17,354.324
405,3,25,-107.092,5698.94,369.704
406,3,26,-117.067,5802.02,384.691
407,3,27,-115.592,5786.28,399.536
408,3,28,-103.034,5648.15,414.594
409,3,29,-69.8767,5272.36,431.445
410,3,30,-24.249,4740.04,450.477
411,3,31,11.3419,4312.95,468.122
412,3,32,16.7103,4246.74,483.179
413,3,33,12.7778,4296.55,498.179
414,3,34,-3.32441,4505.88,513.964
415,3,35,-19.6908,4724.1,529.894
416,3,36,-32.7811,4903,545.547
417,3,37,-44.1244,5061.8,561.083
418,3,38,-49.3725,5137.02,576.138
419,3,39,-50.8084,5158.09,591.03
420,3,40,-45.1151,5072.69,606.117
421,3,41,-30.6957,4851.59,622.621
422,3,42,-8.17148,4498.71,641.769
423,3,43,12.3291,4170.7,660.357
424,3,44,15.4846,4119.16,675.447
425,3,45,14.2226,4140.19,690.439
426,3,46,6.26674,4275.44,706.136
427,3,47,-2.72451,4431.29,722.126
428,3,48,-10.3716,4566.39,737.9
429,3,49,-17.1886,4689.1,753.563
430,3,50,-21.7566,4772.84,768.856
431,3,51,-23.2732,4801.15,783.824
432,3,52,-19.9883,4738.74,798.953
433,3,53,-11.5729,4576.04,815.44
434,3,54,1.63084,4316.37,834.445
435,3,55,13.4902,4079.18,852.798
436,3,56,16.5294,4017.38,868.041
437,3,57,16.8419,4010.92,883.035
438,3,58,11.9476,4113.7,898.739
439,3,59,5.78863,4245.1,914.951
440,3,60,0.203451,4366.11,931.018
441,3,61,-4.56692,4471.06,946.847
442,3,62,-7.70447,4541.13,962.218
443,3,63,-9.49043,4581.61,977.319
444,3,64,-8.40014,4556.53,992.324
445,3,65,-2.75806,4424.89,1008.87
446,3,66,6.08638,4215.57,1027.92
447,3,67,13.4453,4038.95,1045.82
448,3,68,15.2537,3994.95,1061.03
449,3,69,14.8514,4004.87,1076.05
450,3,70,11.2677,4094.46,1091.88
451,3,71,6.91929,4204.62,1108.18
452,3,72,3.07324,4303.34,1124.26
453,3,73,-0.549631,4397.53,1140.27
454,3,74,-2.86797,4458.58,1155.71
455,3,75,-4.1547,4492.9,1170.85
456,3,76,-3.2089,4467.36,1185.91
457,3,77,0.489758,4366.26,1202.23
458,3,78,6.50159,4199.94,1220.92
459,3,79,11.8147,4051.17,1238.89
460,3,80,13.311,4008.77,1254.16
461,3,81,13.104,4014.71,1269.19
462,3,82,10.5946,4087.48,1284.98
463,3,83,7.34539,4182.79,1301.36
464,3,84,4.44078,4268.96,1317.52
465,3,85,1.74334,4349.88,1333.57
466,3,86,-0.129614,4406.7,1349.11
467,3,87,-1.11245,4436.84,1364.27
468,3,88,-0.919138,4430.84,1379.28
469,3,89,1.62002,4351.28,1395.41
470,3,90,5.77904,4219.58,1413.56
471,3,91,9.37045,4104.66,1431
472,3,92,10.3457,4073.12,1446.21
473,3,93,9.59876,4097.52,1461.35
474,3,94,7.59959,4163.5,1477.23
475,3,95,5.17787,4244.22,1493.56
476,3,96,2.9611,4318.85,1509.73
477,3,97,1.05118,4383.79,1525.64
478,3,98,-0.488002,4436.63,1541.27
479,3,99,-1.399,4468.21,1556.5
480,3,100,-1.13265,4458.89,1571.52
481,3,101,0.682202,4394.77,1587.49
482,3,102,4.3414,4264.26,1606.56
483,3,103,7.77447,4140.67,1625.21
484,3,104,8.76635,4104.63,1640.57
485,3,105,8.70356,4106.93,1655.61
486,3,106,7.07746,4167.1,1671.56
487,3,107,5.26647,4234.71,1687.78
488,3,108,3.57128,4298.56,1703.89
489,3,109,2.03295,4357.01,1719.84
490,3,110,0.889399,4400.85,1735.4
491,3,111,0.316634,4423,1750.57
492,3,112,0.663828,4409.46,1765.64
493,3,113,2.25385,4346.92,1781.81
494,3,114,5.01688,4237.32,1800.43
495,3,115,7.57009,4135.19,1818.58
496,3,116,8.34569,4103.91,1833.94
497,3,117,8.28076,4106.55,1848.99
498,3,118,6.94492,4161.32,1864.98
499,3,119,5.45698,4222.82,1881.24
500,3,120,4.0398,4281.87,1897.43
501,3,121,2.73279,4336.76,1913.48
502,3,122,1.72157,4379.57,1929.15
503,3,123,1.17599,4402.85,1944.38
504,3,124,1.34325,4395.65,1959.43
505,3,125,2.58772,4341.73,1975.52
506,3,126,4.95529,4238.34,1994.47
507,3,127,7.25789,4137.03,2013.27
508,3,128,7.99204,4104.48,2028.73
509,3,129,7.97747,4105.13,2043.8
510,3,130,6.89128,4154.01,2059.78
511,3,131,5.65415,4210.09,2076.06
512,3,132,4.41771,4266.56,2092.39
513,3,133,3.25563,4320.01,2108.6
514,4,8,713.5,2756.6,82.5115
515,4,9,38.9143,6354.39,98.2889
516,4,10,-458.071,9170.64,114.953
517,4,11,-709.476,10679.1,129.441
518,4,12,-772.167,11076.1,144.044
519,4,13,-750.236,10929.9,158.462
520,4,14,-688.855,10500.2,173.052
521,4,15,-593.909,9803.97,188.326
522,4,16,-478.967,8922.75,204.607
523,4,17,-311.29,7581.33,222.857
524,4,18,-126.168,6038.65,243.362
525,4,19,-6.83971,5004.47,260.892
526,4,20,12.9314,4826.53,276.007
527,4,21,-7.38596,5016.16,291.106
528,4,22,-53.4544,5461.49,306.866
529,4,23,-94.6549,5873.49,322.614
530,4,24,-126.106,6198.49,338.122
531,4,25,-147.555,6427.28,353.357
532,4,26,-154.879,6507.84,368.265
533,4,27,-150.13,6454.02,383.107
534,4,28,-133.805,6263.55,398.262
535,4,29,-95.7296,5806.65,415.397
536,4,30,-44.8071,5178.61,434.736
537,4,31,-5.20553,4676.99,452.554
538,4,32,1.67438,4587.55,467.654
539,4,33,-1.51791,4630.11,482.651
540,4,34,-17.7367,4851.77,498.347
541,4,35,-34.2253,5082.61,514.174
542,4,36,-47.2279,5268.98,529.737
543,4,37,-58.3887,5432.67,545.189
544,4,38,-63.1216,5503.67,560.203
545,4,39,-63.8735,5515.2,575.083
546,4,40,-57.1662,5410.12,590.225
547,4,41,-41.3536,5157.12,606.864
548,4,42,-17.1277,4761.43,626.178
549,4,43,4.84568,4395.2,644.879
550,4,44,8.52021,4332.73,660.002
551,4,45,7.5297,4349.9,674.999
552,4,46,-0.484899,4491.49,690.644
553,4,47,-9.57794,4655.17,706.566
554,4,48,-17.2603,4796.01,722.28
555,4,49,-24.0742,4923.21,737.885
556,4,50,-28.5436,5008.12,753.14
557,4,51,-29.8405,5033.2,768.097
558,4,52,-26.1536,4960.69,783.265
559,4,53,-17.1549,4780.71,799.836
560,4,54,-3.21448,4497.26,818.941
561,4,55,9.28742,4238.89,837.367
562,4,56,12.5998,4169.33,852.642
563,4,57,13.0695,4159.31,867.65
564,4,58,8.13442,4266.23,883.318
565,4,59,1.89163,4403.57,899.475
566,4,60,-3.75279,4529.63,915.489
567,4,61,-8.55123,4638.4,931.273
568,4,62,-11.6601,4709.9,946.615
569,4,63,-13.3737,4749.89,961.703
570,4,64,-12.1204,4720.22,976.726
571,4,65,-6.17627,4577.57,993.335
572,4,66,3.05746,4352.88,1012.45
573,4,67,10.741,4163.35,1030.41
574,4,68,12.6882,4114.67,1045.64
575,4,69,12.3515,4123.2,1060.66
576,4,70,8.73545,4216.01,1076.46
577,4,71,4.33363,4330.46,1092.72
578,4,72,0.451041,4432.7,1108.75
579,4,73,-3.20042,4530.07,1124.73
580,4,74,-5.50939,4592.42,1140.14
581,4,75,-6.75849,4626.56,1155.27
582,4,76,-5.71544,4597.7,1170.34
583,4,77,-1.84908,4489.44,1186.71
584,4,78,4.38543,4312.8,1205.45
585,4,79,9.89407,4154.88,1223.47
586,4,80,11.4791,4108.92,1238.77
587,4,81,11.3138,4113.77,1253.8
588,4,82,8.78612,4188.75,1269.56
589,4,83,5.50094,4287.31,1285.9
590,4,84,2.57014,4376.21,1302.03
591,4,85,-0.147462,4459.55,1318.04
592,4,86,-2.01998,4517.6,1333.56
593,4,87,-2.98121,4547.72,1348.72
594,4,88,-2.73938,4540.06,1363.73
595,4,89,-0.0988443,4455.56,1379.89
596,4,90,4.19531,4316.72,1398.09
597,4,91,7.90433,4195.56,1415.56
598,4,92,8.93447,4161.56,1430.8
599,4,93,8.20226,4185.97,1445.93
600,4,94,6.18986,4253.72,1461.78
601,4,95,3.74613,4336.81,1478.08
602,4,96,1.51247,4413.49,1494.22
603,4,97,-0.407261,4480.05,1510.1
604,4,98,-1.94814,4533.98,1525.7
605,4,99,-2.84769,4565.76,1540.93
606,4,100,-2.54598,4555,1555.95
607,4,101,-0.665251,4487.29,1571.95
608,4,102,3.09509,4350.67,1591.07
609,4,103,6.62175,4221.36,1609.75
610,4,104,7.6561,4183.09,1625.13
611,4,105,7.61385,4184.66,1640.18
612,4,106,5.97733,4246.31,1656.11
613,4,107,4.15267,4315.64,1672.29
614,4,108,2.4464,4381.05,1688.38
615,4,109,0.90027,4440.83,1704.3
616,4,110,-0.24348,4485.44,1719.85
617,4,111,-0.805872,4507.56,1735.01
618,4,112,-0.431712,4492.72,1750.09
619,4,113,1.20714,4427.16,1766.29
620,4,114,4.03881,4312.95,1784.94
621,4,115,6.65508,4206.56,1803.13
622,4,116,7.4606,4173.53,1818.5
623,4,117,7.41006,4175.62,1833.55
624,4,118,6.06613,4231.62,1849.52
625,4,119,4.56769,4294.55,1865.76
626,4,120,3.14149,4354.93,1881.92
627,4,121,1.82755,4410.99,1897.95
628,4,122,0.814549,4454.55,1913.6
629,4,123,0.274988,4477.93,1928.83
630,4,124,0.459911,4469.85,1943.88
631,4,125,1.73926,4413.56,1960
632,4,126,4.15912,4306.28,1978.98
633,4,127,6.51171,4201.2,1997.81
634,4,128,7.26954,4167.1,2013.28
635,4,129,7.26621,4167.25,2028.35
636,4,130,6.17411,4217.12,2044.31
637,4,131,4.92886,4274.4,2060.58
638,4,132,3.68449,4332.06,2076.88
639,4,133,2.51581,4386.6,2093.07
640,5,9,-763.6,12507,81.1161
641,5,10,-1158.74,15009.6,95.2605
642,5,11,-1281.79,15829.9,109.338
643,5,12,-1217.07,15376.9,122.187
644,5,13,-1091.4,14455.3,136.796
645,5,14,-949.509,13367.4,152.333
646,5,15,-789.909,12090.6,169.202
647,5,16,-623.143,10700.9,187.092
648,5,17,-407.489,8831.92,207.85
649,5,18,-182.178,6804.12,227.947
650,5,19,-39.4714,5472.19,245.635
651,5,20,-13.15,5217.75,260.829
652,5,21,-32.7892,5414.14,275.94
653,5,22,-81.1538,5913.91,291.616
654,5,23,-123.775,6368.54,307.266
655,5,24,-155.46,6717.07,322.689
656,5,25,-176.156,6951.62,337.861
657,5,26,-181.546,7014.51,352.758
658,5,27,-174.065,6924.74,367.642
659,5,28,-154.384,6682.01,382.89
660,5,29,-111.617,6140.29,400.17
661,5,30,-55.5552,5411.49,419.584
662,5,31,-12.2241,4833.74,437.433
663,5,32,-4.3514,4726.14,452.576
664,5,33,-7.34828,4768.1,467.598
665,5,34,-24.2596,5010.5,483.267
666,5,35,-41.3911,5261.76,499.053
667,5,36,-54.7586,5462.27,514.585
668,5,37,-66.1394,5636.78,530.007
669,5,38,-70.6947,5708.14,545.021
670,5,39,-71.0569,5713.94,559.92
671,5,40,-63.5779,5591.78,575.108
672,5,41,-46.564,5308.22,591.799
673,5,42,-20.7888,4870.04,611.118
674,5,43,2.49919,4466.38,629.804
