benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",1,0,8,79.44461571264306,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",2,8,16,102.61635062215238,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",3,16,28,123.35082817366613,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",4,28,36,69.06051871659278,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",5,36,44,99.67739751500295,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",6,44,62,254.8744720547296,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",7,62,76,165.357309498897,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",8,76,84,108.76887914973459,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",9,84,100,211.66736298323033,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,AIC,"[8, 16, 28, 36, 44, 62, 76, 84, 100, 109]",10,100,109,119.22988398660095,1334.0476184132497,0.008518499998899642,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",1,0,8,187.75705517974103,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",2,8,16,799.017061659191,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",3,16,28,268.856515146281,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",4,28,36,98.11524971532798,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",5,36,44,664.9406111375051,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",6,44,64,2218.556986392725,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",7,64,72,463.8634111683034,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",8,72,89,1520.614207021613,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",9,89,100,1015.3443906579179,8281.223767729241,0.010369332998379832,1,8,9
M4,Micro,Q11298,DYNP,QRMSE,"[8, 16, 28, 36, 44, 64, 72, 89, 100, 109]",10,100,109,1044.1582796506366,8281.223767729241,0.010369332998379832,1,8,9
