benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",1,0,21,135.80117126480874,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",2,21,32,63.4848670870366,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",3,32,40,37.431891679190066,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",4,40,48,57.18706142600239,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",5,48,59,91.09662849601305,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",6,59,67,60.081026006341546,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",7,67,76,67.61363439203939,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",8,76,84,69.00594973077321,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",9,84,95,103.27799475083184,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,AIC,"[21, 32, 40, 48, 59, 67, 76, 84, 95, 106]",10,95,106,89.6635632464484,774.6437880794851,0.007410624999465654,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",1,0,8,32.359370464830796,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",2,8,16,36.87087264115642,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",3,16,24,22.779563113124738,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",4,24,32,27.19201283380615,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",5,32,40,13.590263474687447,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",6,40,48,46.714365254915705,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",7,48,59,95.43176381846334,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",8,59,67,55.976083033332394,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",9,67,95,242.64489727228613,662.9727339392822,0.009028790998854674,1,8,9
M4,Micro,Q9551,DYNP,QRMSE,"[8, 16, 24, 32, 40, 48, 59, 67, 95, 106]",10,95,106,89.4135420326792,662.9727339392822,0.009028790998854674,1,8,9
